customer_id,tenure_months,login_frequency,monthly_charges,R_score,F_score,M_score,RFM_score,customer_segment
C13042,29,26,389.38,4,5,2,11,Loyal
C13043,22,16,809.12,3,3,4,10,Loyal
C13044,26,23,301.49,4,5,1,10,Loyal
C13045,26,27,707.69,4,5,3,12,Loyal
C13047,34,5,422.91,5,1,2,8,Potential Loyal
C13048,23,9,420.73,4,1,2,7,Potential Loyal
C13049,0,16,358.55,1,3,1,5,At Risk
C13050,21,2,840.33,3,1,4,8,Potential Loyal
C13052,24,10,845.59,4,2,4,10,Loyal
C13054,15,13,685.66,2,2,3,7,Potential Loyal
C13055,29,5,399.73,4,1,2,7,Potential Loyal
C13056,14,23,1193.54,2,5,5,12,Loyal
C13057,26,23,404.46,4,5,2,11,Loyal
C13058,18,6,889.73,3,1,4,8,Potential Loyal
C13060,16,21,1396.68,3,4,5,12,Loyal
C13061,30,21,451.71,5,4,2,11,Loyal
C13063,2,25,849.3,1,5,4,10,Loyal
C13066,5,17,299.5,1,3,1,5,At Risk
C13068,14,18,706.17,2,3,3,8,Potential Loyal
C13069,33,3,462.66,5,1,2,8,Potential Loyal
C13070,33,3,1359.57,5,1,5,11,Loyal
C13071,13,17,1268.7,2,3,5,10,Loyal
C13072,20,17,357.13,3,3,1,7,Potential Loyal
C13074,13,20,774.62,2,4,4,10,Loyal
C13075,20,16,475.75,3,3,3,9,Potential Loyal
C13076,7,27,310.24,1,5,1,7,Potential Loyal
C13077,0,16,423.3,1,3,2,6,At Risk
C13081,23,4,323.87,4,1,1,6,At Risk
C13082,22,4,391.51,3,1,2,6,At Risk
C13083,11,8,796.92,2,1,4,7,Potential Loyal
C13084,17,25,1415.58,3,5,5,13,High Value
C13086,10,12,391.9,2,2,2,6,At Risk
C13087,18,3,641.89,3,1,3,7,Potential Loyal
C13088,1,16,418.14,1,3,2,6,At Risk
C13089,8,9,380.8,2,1,1,4,Low Engagement
C13090,30,15,301.18,5,3,1,9,Potential Loyal
C13091,22,17,786.17,3,3,4,10,Loyal
C13092,6,21,302.49,1,4,1,6,At Risk
C13093,24,26,677.16,4,5,3,12,Loyal
C13094,16,25,665.43,3,5,3,11,Loyal
C13095,23,14,399.21,4,2,2,8,Potential Loyal
C13096,33,12,717.43,5,2,3,10,Loyal
C13097,11,18,479.0,2,3,3,8,Potential Loyal
C13098,23,7,828.46,4,1,4,9,Potential Loyal
C13099,19,10,400.99,3,2,2,7,Potential Loyal
C13100,10,13,470.33,2,2,2,6,At Risk
C13102,25,10,314.35,4,2,1,7,Potential Loyal
C13103,25,14,745.93,4,2,4,10,Loyal
C13104,1,7,1197.61,1,1,5,7,Potential Loyal
C13106,5,16,814.52,1,3,4,8,Potential Loyal
C13107,3,20,441.1,1,4,2,7,Potential Loyal
C13108,10,17,834.05,2,3,4,9,Potential Loyal
C13109,26,13,721.19,4,2,3,9,Potential Loyal
C13111,16,17,326.77,3,3,1,7,Potential Loyal
C13113,22,3,376.7,3,1,1,5,At Risk
C13114,16,20,313.53,3,4,1,8,Potential Loyal
C13115,29,26,702.96,4,5,3,12,Loyal
C13116,18,16,463.61,3,3,2,8,Potential Loyal
C13117,26,22,396.85,4,4,2,10,Loyal
C13118,25,27,333.89,4,5,1,10,Loyal
C13119,20,11,758.65,3,2,4,9,Potential Loyal
C13121,13,24,422.19,2,5,2,9,Potential Loyal
C13122,32,13,313.95,5,2,1,8,Potential Loyal
C13123,14,3,1442.13,2,1,5,8,Potential Loyal
C13124,30,9,453.69,5,1,2,8,Potential Loyal
C13126,35,2,442.82,5,1,2,8,Potential Loyal
C13127,22,19,810.14,3,4,4,11,Loyal
C13128,14,20,761.06,2,4,4,10,Loyal
C13129,28,14,304.56,4,2,1,7,Potential Loyal
C13130,1,15,387.66,1,3,2,6,At Risk
C13131,9,20,467.65,2,4,2,8,Potential Loyal
C13133,22,21,788.79,3,4,4,11,Loyal
C13134,5,9,409.01,1,1,2,4,Low Engagement
C13135,31,18,863.02,5,3,4,12,Loyal
C13136,11,2,471.15,2,1,2,5,At Risk
C13138,21,9,377.52,3,1,1,5,At Risk
C13139,34,8,729.03,5,1,3,9,Potential Loyal
C13140,0,20,830.54,1,4,4,9,Potential Loyal
C13142,10,3,1121.72,2,1,5,8,Potential Loyal
C13143,10,14,347.02,2,2,1,5,At Risk
C13144,29,18,1102.56,4,3,5,12,Loyal
C13146,15,0,427.7,2,1,2,5,At Risk
C13147,33,0,391.78,5,1,2,8,Potential Loyal
C13149,22,20,609.34,3,4,3,10,Loyal
C13150,14,2,1398.2,2,1,5,8,Potential Loyal
C13151,18,19,351.85,3,4,1,8,Potential Loyal
C13152,2,6,804.96,1,1,4,6,At Risk
C13155,12,14,346.01,2,2,1,5,At Risk
C13158,15,26,477.64,2,5,3,10,Loyal
C13159,30,19,1339.62,5,4,5,14,High Value
C13160,9,12,446.04,2,2,2,6,At Risk
C13161,19,2,1209.7,3,1,5,9,Potential Loyal
C13162,8,16,770.84,2,3,4,9,Potential Loyal
C13163,30,20,629.77,5,4,3,12,Loyal
C13166,21,12,821.21,3,2,4,9,Potential Loyal
C13167,17,9,439.88,3,1,2,6,At Risk
C13168,1,22,397.35,1,4,2,7,Potential Loyal
C13172,15,13,445.3,2,2,2,6,At Risk
C13173,20,15,348.47,3,3,1,7,Potential Loyal
C13174,12,12,870.79,2,2,4,8,Potential Loyal
C13175,27,24,317.89,4,5,1,10,Loyal
C13176,24,16,861.0,4,3,4,11,Loyal
C13177,21,9,386.8,3,1,1,5,At Risk
C13179,26,25,401.36,4,5,2,11,Loyal
C13182,5,18,737.23,1,3,4,8,Potential Loyal
C13183,17,16,495.87,3,3,3,9,Potential Loyal
C13185,19,19,860.38,3,4,4,11,Loyal
C13188,0,13,299.98,1,2,1,4,Low Engagement
C13189,21,16,408.49,3,3,2,8,Potential Loyal
C13191,29,15,849.8,4,3,4,11,Loyal
C13193,32,22,670.75,5,4,3,12,Loyal
C13194,18,1,868.5,3,1,4,8,Potential Loyal
C13197,26,22,1313.42,4,4,5,13,High Value
C13198,13,22,401.09,2,4,2,8,Potential Loyal
C13200,12,19,1060.35,2,4,5,11,Loyal
C13201,13,14,377.75,2,2,1,5,At Risk
C13202,32,26,410.26,5,5,2,12,Loyal
C13203,3,29,459.71,1,5,2,8,Potential Loyal
C13204,18,24,1295.88,3,5,5,13,High Value
C13205,10,13,449.97,2,2,2,6,At Risk
C13206,21,10,629.74,3,2,3,8,Potential Loyal
C13207,13,14,300.3,2,2,1,5,At Risk
C13208,29,12,402.64,4,2,2,8,Potential Loyal
C13210,31,12,1416.45,5,2,5,12,Loyal
C13211,1,8,740.12,1,1,4,6,At Risk
C13212,8,16,1183.01,2,3,5,10,Loyal
C13213,25,11,376.05,4,2,1,7,Potential Loyal
C13214,27,25,618.32,4,5,3,12,Loyal
C13217,25,22,412.77,4,4,2,10,Loyal
C13218,8,3,867.72,2,1,4,7,Potential Loyal
C13220,30,26,745.28,5,5,4,14,High Value
C13221,1,21,406.22,1,4,2,7,Potential Loyal
C13223,31,11,470.74,5,2,2,9,Potential Loyal
C13224,21,8,627.53,3,1,3,7,Potential Loyal
C13225,23,14,607.42,4,2,3,9,Potential Loyal
C13227,19,18,458.81,3,3,2,8,Potential Loyal
C13229,35,7,334.73,5,1,1,7,Potential Loyal
C13230,13,12,1484.99,2,2,5,9,Potential Loyal
C13231,6,6,1254.56,1,1,5,7,Potential Loyal
C13232,20,15,1388.21,3,3,5,11,Loyal
C13233,16,23,339.98,3,5,1,9,Potential Loyal
C13235,23,1,831.92,4,1,4,9,Potential Loyal
C13236,27,6,396.78,4,1,2,7,Potential Loyal
C13238,20,16,403.92,3,3,2,8,Potential Loyal
C13240,21,24,1130.2,3,5,5,13,High Value
C13241,12,28,667.01,2,5,3,10,Loyal
C13242,24,24,352.03,4,5,1,10,Loyal
C13244,30,16,332.06,5,3,1,9,Potential Loyal
C13246,18,6,864.85,3,1,4,8,Potential Loyal
C13247,22,30,369.98,3,5,1,9,Potential Loyal
C13248,29,17,713.23,4,3,3,10,Loyal
C13250,8,10,449.47,2,2,2,6,At Risk
C13251,27,23,326.78,4,5,1,10,Loyal
C13252,4,3,737.08,1,1,4,6,At Risk
C13253,5,26,448.01,1,5,2,8,Potential Loyal
C13254,30,27,881.34,5,5,4,14,High Value
C13255,17,18,445.83,3,3,2,8,Potential Loyal
C13256,10,20,808.96,2,4,4,10,Loyal
C13257,14,17,317.11,2,3,1,6,At Risk
C13259,33,17,1176.52,5,3,5,13,High Value
C13260,22,14,599.1,3,2,3,8,Potential Loyal
C13262,31,11,1327.91,5,2,5,12,Loyal
C13263,33,6,447.11,5,1,2,8,Potential Loyal
C13264,24,17,816.19,4,3,4,11,Loyal
C13265,25,8,683.32,4,1,3,8,Potential Loyal
C13267,33,9,468.81,5,1,2,8,Potential Loyal
C13268,9,8,362.23,2,1,1,4,Low Engagement
C13269,26,14,1163.0,4,2,5,11,Loyal
C13273,31,23,879.92,5,5,4,14,High Value
C13274,5,13,1467.15,1,2,5,8,Potential Loyal
C13275,35,8,438.43,5,1,2,8,Potential Loyal
C13276,1,1,330.74,1,1,1,3,Low Engagement
C13278,25,7,813.63,4,1,4,9,Potential Loyal
C13280,30,28,309.78,5,5,1,11,Loyal
C13281,13,26,337.83,2,5,1,8,Potential Loyal
C13282,29,11,1291.92,4,2,5,11,Loyal
C13283,34,14,1453.64,5,2,5,12,Loyal
C13284,18,28,699.33,3,5,3,11,Loyal
C13285,25,21,757.11,4,4,4,12,Loyal
C13286,14,20,381.04,2,4,1,7,Potential Loyal
C13288,34,2,1277.63,5,1,5,11,Loyal
C13289,21,6,490.32,3,1,3,7,Potential Loyal
C13290,22,26,435.23,3,5,2,10,Loyal
C13291,25,12,444.17,4,2,2,8,Potential Loyal
C13292,21,16,407.8,3,3,2,8,Potential Loyal
C13293,17,23,467.48,3,5,2,10,Loyal
C13294,24,16,326.03,4,3,1,8,Potential Loyal
C13296,13,0,1267.42,2,1,5,8,Potential Loyal
C13298,3,11,342.91,1,2,1,4,Low Engagement
C13299,20,14,345.47,3,2,1,6,At Risk
C13302,19,15,480.94,3,3,3,9,Potential Loyal
C13303,26,17,486.05,4,3,3,10,Loyal
C13304,1,28,759.56,1,5,4,10,Loyal
C13305,7,19,302.35,1,4,1,6,At Risk
C13306,9,9,858.55,2,1,4,7,Potential Loyal
C13307,1,20,664.76,1,4,3,8,Potential Loyal
C13308,29,25,364.42,4,5,1,10,Loyal
C13309,21,25,396.35,3,5,2,10,Loyal
C13310,13,22,414.64,2,4,2,8,Potential Loyal
C13311,9,32,605.67,2,5,3,10,Loyal
C13312,35,15,320.7,5,3,1,9,Potential Loyal
C13313,19,16,828.28,3,3,4,10,Loyal
C13314,24,21,743.83,4,4,4,12,Loyal
C13315,6,19,460.12,1,4,2,7,Potential Loyal
C13316,24,7,311.19,4,1,1,6,At Risk
C13319,35,14,1079.02,5,2,5,12,Loyal
C13320,27,16,709.89,4,3,3,10,Loyal
C13322,26,14,614.21,4,2,3,9,Potential Loyal
C13323,34,20,1109.69,5,4,5,14,High Value
C13324,22,10,701.28,3,2,3,8,Potential Loyal
C13326,22,15,1433.27,3,3,5,11,Loyal
C13328,17,18,1166.31,3,3,5,11,Loyal
C13329,15,6,492.89,2,1,3,6,At Risk
C13330,31,18,1367.26,5,3,5,13,High Value
C13331,35,26,355.83,5,5,1,11,Loyal
C13332,26,24,755.87,4,5,4,13,High Value
C13333,1,15,756.38,1,3,4,8,Potential Loyal
C13336,36,14,380.75,5,2,1,8,Potential Loyal
C13338,0,13,1324.06,1,2,5,8,Potential Loyal
C13339,19,4,1156.18,3,1,5,9,Potential Loyal
C13340,33,13,1251.82,5,2,5,12,Loyal
C13343,0,8,1215.99,1,1,5,7,Potential Loyal
C13344,9,1,1114.06,2,1,5,8,Potential Loyal
C13345,8,13,1120.0,2,2,5,9,Potential Loyal
C13346,3,21,682.2,1,4,3,8,Potential Loyal
C13347,25,12,482.81,4,2,3,9,Potential Loyal
C13348,27,17,318.2,4,3,1,8,Potential Loyal
C13350,23,5,442.15,4,1,2,7,Potential Loyal
C13352,18,5,420.03,3,1,2,6,At Risk
C13353,25,16,1402.75,4,3,5,12,Loyal
C13355,19,9,389.45,3,1,2,6,At Risk
C13357,12,20,1459.08,2,4,5,11,Loyal
C13358,9,21,426.31,2,4,2,8,Potential Loyal
C13360,2,13,689.58,1,2,3,6,At Risk
C13362,3,8,382.32,1,1,1,3,Low Engagement
C13363,30,8,822.19,5,1,4,10,Loyal
C13365,9,7,441.02,2,1,2,5,At Risk
C13367,26,27,355.93,4,5,1,10,Loyal
C13368,32,6,402.34,5,1,2,8,Potential Loyal
C13369,30,24,634.63,5,5,3,13,High Value
C13370,6,27,456.63,1,5,2,8,Potential Loyal
C13372,2,28,397.8,1,5,2,8,Potential Loyal
C13373,3,33,742.77,1,5,4,10,Loyal
C13374,12,19,449.1,2,4,2,8,Potential Loyal
C13376,1,26,626.29,1,5,3,9,Potential Loyal
C13377,5,7,704.24,1,1,3,5,At Risk
C13378,1,14,1328.86,1,2,5,8,Potential Loyal
C13379,15,14,483.38,2,2,3,7,Potential Loyal
C13380,29,6,630.91,4,1,3,8,Potential Loyal
C13381,2,9,447.08,1,1,2,4,Low Engagement
C13382,7,20,462.78,1,4,2,7,Potential Loyal
C13383,15,26,451.27,2,5,2,9,Potential Loyal
C13384,7,0,894.17,1,1,4,6,At Risk
C13385,24,4,1331.49,4,1,5,10,Loyal
C13386,23,16,487.28,4,3,3,10,Loyal
C13387,25,20,885.49,4,4,4,12,Loyal
C13389,27,21,317.21,4,4,1,9,Potential Loyal
C13390,28,29,313.74,4,5,1,10,Loyal
C13391,10,9,789.74,2,1,4,7,Potential Loyal
C13394,34,4,759.72,5,1,4,10,Loyal
C13395,28,29,1045.73,4,5,5,14,High Value
C13396,27,11,320.28,4,2,1,7,Potential Loyal
C13397,27,23,714.8,4,5,3,12,Loyal
C13398,30,8,765.89,5,1,4,10,Loyal
C13401,19,25,303.31,3,5,1,9,Potential Loyal
C13402,18,29,379.73,3,5,1,9,Potential Loyal
C13403,15,24,343.32,2,5,1,8,Potential Loyal
C13405,2,11,1472.96,1,2,5,8,Potential Loyal
C13406,9,14,1427.53,2,2,5,9,Potential Loyal
C13407,5,25,384.36,1,5,1,7,Potential Loyal
C13408,35,6,709.76,5,1,3,9,Potential Loyal
C13409,0,21,896.15,1,4,4,9,Potential Loyal
C13410,33,25,369.08,5,5,1,11,Loyal
C13411,22,5,465.51,3,1,2,6,At Risk
C13414,24,20,376.63,4,4,1,9,Potential Loyal
C13415,0,5,464.5,1,1,2,4,Low Engagement
C13416,30,24,810.81,5,5,4,14,High Value
C13418,19,16,831.26,3,3,4,10,Loyal
C13419,32,24,684.39,5,5,3,13,High Value
C13421,19,7,1150.81,3,1,5,9,Potential Loyal
C13422,22,6,425.22,3,1,2,6,At Risk
C13423,26,13,1190.22,4,2,5,11,Loyal
C13426,5,14,847.89,1,2,4,7,Potential Loyal
C13427,15,16,454.87,2,3,2,7,Potential Loyal
C13428,24,15,1369.55,4,3,5,12,Loyal
C13429,27,3,797.92,4,1,4,9,Potential Loyal
C13430,35,9,1297.34,5,1,5,11,Loyal
C13431,8,21,484.88,2,4,3,9,Potential Loyal
C13433,12,9,1044.46,2,1,5,8,Potential Loyal
C13434,17,32,302.54,3,5,1,9,Potential Loyal
C13436,15,17,423.46,2,3,2,7,Potential Loyal
C13437,34,21,494.43,5,4,3,12,Loyal
C13438,17,11,1397.69,3,2,5,10,Loyal
C13439,1,10,1269.6,1,2,5,8,Potential Loyal
C13444,28,12,830.63,4,2,4,10,Loyal
C13446,27,5,791.17,4,1,4,9,Potential Loyal
C13450,2,8,1431.74,1,1,5,7,Potential Loyal
C13451,0,7,721.83,1,1,3,5,At Risk
C13452,22,19,411.81,3,4,2,9,Potential Loyal
C13453,5,19,891.3,1,4,4,9,Potential Loyal
C13455,23,12,493.71,4,2,3,9,Potential Loyal
C13456,1,22,1376.68,1,4,5,10,Loyal
C13457,14,10,830.57,2,2,4,8,Potential Loyal
C13458,23,4,826.48,4,1,4,9,Potential Loyal
C13459,32,5,1323.31,5,1,5,11,Loyal
C13460,13,17,772.08,2,3,4,9,Potential Loyal
C13461,10,10,1350.12,2,2,5,9,Potential Loyal
C13463,17,18,784.45,3,3,4,10,Loyal
C13464,6,25,413.88,1,5,2,8,Potential Loyal
C13465,3,24,458.64,1,5,2,8,Potential Loyal
C13466,14,17,1003.71,2,3,4,9,Potential Loyal
C13468,18,17,679.13,3,3,3,9,Potential Loyal
C13469,14,25,310.52,2,5,1,8,Potential Loyal
C13471,0,7,680.99,1,1,3,5,At Risk
C13472,10,30,1323.07,2,5,5,12,Loyal
C13473,25,17,1215.75,4,3,5,12,Loyal
C13474,4,10,788.45,1,2,4,7,Potential Loyal
C13476,8,18,801.78,2,3,4,9,Potential Loyal
C13477,2,18,386.6,1,3,1,5,At Risk
C13478,11,25,460.33,2,5,2,9,Potential Loyal
C13479,28,3,336.02,4,1,1,6,At Risk
C13480,4,9,324.63,1,1,1,3,Low Engagement
C13481,32,14,644.29,5,2,3,10,Loyal
C13483,19,21,1123.76,3,4,5,12,Loyal
C13484,0,23,466.02,1,5,2,8,Potential Loyal
C13486,9,2,373.41,2,1,1,4,Low Engagement
C13487,26,6,449.02,4,1,2,7,Potential Loyal
C13488,8,25,349.86,2,5,1,8,Potential Loyal
C13492,22,17,1423.36,3,3,5,11,Loyal
C13493,28,16,323.72,4,3,1,8,Potential Loyal
C13494,34,8,719.57,5,1,3,9,Potential Loyal
C13495,23,19,420.8,4,4,2,10,Loyal
C13497,7,18,359.52,1,3,1,5,At Risk
C13498,11,10,818.87,2,2,4,8,Potential Loyal
C13500,12,20,707.86,2,4,3,9,Potential Loyal
C13501,33,29,490.81,5,5,3,13,High Value
C13502,13,10,831.89,2,2,4,8,Potential Loyal
C13503,16,3,708.85,3,1,3,7,Potential Loyal
C13504,15,13,379.97,2,2,1,5,At Risk
C13507,23,8,307.07,4,1,1,6,At Risk
C13508,19,23,1039.8,3,5,5,13,High Value
C13509,11,23,486.83,2,5,3,10,Loyal
C13510,27,9,1203.35,4,1,5,10,Loyal
C13511,14,9,302.12,2,1,1,4,Low Engagement
C13512,11,4,671.97,2,1,3,6,At Risk
C13514,23,7,1426.61,4,1,5,10,Loyal
C13515,6,7,1427.91,1,1,5,7,Potential Loyal
C13516,36,5,319.21,5,1,1,7,Potential Loyal
C13518,20,10,856.94,3,2,4,9,Potential Loyal
C13519,0,15,481.65,1,3,3,7,Potential Loyal
C13520,24,21,401.62,4,4,2,10,Loyal
C13521,14,7,388.32,2,1,2,5,At Risk
C13522,19,17,873.11,3,3,4,10,Loyal
C13524,7,14,772.38,1,2,4,7,Potential Loyal
C13527,29,11,490.83,4,2,3,9,Potential Loyal
C13528,35,4,840.4,5,1,4,10,Loyal
C13530,32,20,343.41,5,4,1,10,Loyal
C13532,28,26,683.79,4,5,3,12,Loyal
C13533,11,28,713.85,2,5,3,10,Loyal
C13534,36,13,1051.27,5,2,5,12,Loyal
C13537,12,27,735.72,2,5,4,11,Loyal
C13538,4,9,444.3,1,1,2,4,Low Engagement
C13539,23,21,824.15,4,4,4,12,Loyal
C13540,35,5,773.09,5,1,4,10,Loyal
C13541,30,10,493.6,5,2,3,10,Loyal
C13542,8,21,805.25,2,4,4,10,Loyal
C13544,1,23,408.3,1,5,2,8,Potential Loyal
C13545,14,10,858.72,2,2,4,8,Potential Loyal
C13548,11,14,477.07,2,2,3,7,Potential Loyal
C13549,21,20,496.85,3,4,3,10,Loyal
C13550,33,0,454.94,5,1,2,8,Potential Loyal
C13551,22,24,396.54,3,5,2,10,Loyal
C13552,25,22,383.25,4,4,1,9,Potential Loyal
C13553,5,16,1326.47,1,3,5,9,Potential Loyal
C13554,34,20,1274.91,5,4,5,14,High Value
C13555,8,21,465.64,2,4,2,8,Potential Loyal
C13557,13,15,1148.85,2,3,5,10,Loyal
C13558,36,0,372.31,5,1,1,7,Potential Loyal
C13560,23,14,464.31,4,2,2,8,Potential Loyal
C13562,31,4,306.07,5,1,1,7,Potential Loyal
C13563,26,19,677.11,4,4,3,11,Loyal
C13564,32,19,397.39,5,4,2,11,Loyal
C13565,26,32,380.18,4,5,1,10,Loyal
C13566,31,17,607.42,5,3,3,11,Loyal
C13569,17,17,319.67,3,3,1,7,Potential Loyal
C13570,7,16,349.38,1,3,1,5,At Risk
C13572,26,26,761.48,4,5,4,13,High Value
C13577,0,13,305.02,1,2,1,4,Low Engagement
C13579,27,27,882.02,4,5,4,13,High Value
C13581,7,20,397.34,1,4,2,7,Potential Loyal
C13582,30,21,1222.44,5,4,5,14,High Value
C13584,2,10,678.25,1,2,3,6,At Risk
C13585,20,10,748.74,3,2,4,9,Potential Loyal
C13587,23,13,344.55,4,2,1,7,Potential Loyal
C13588,3,11,313.8,1,2,1,4,Low Engagement
C13589,18,28,811.04,3,5,4,12,Loyal
C13590,30,18,440.42,5,3,2,10,Loyal
C13592,19,18,896.97,3,3,4,10,Loyal
C13593,21,13,794.64,3,2,4,9,Potential Loyal
C13594,3,10,414.18,1,2,2,5,At Risk
C13595,34,23,1086.01,5,5,5,15,High Value
C13596,4,21,352.26,1,4,1,6,At Risk
C13597,33,4,759.68,5,1,4,10,Loyal
C13600,21,21,407.75,3,4,2,9,Potential Loyal
C13601,7,5,390.59,1,1,2,4,Low Engagement
C13604,13,19,765.36,2,4,4,10,Loyal
C13607,1,14,490.16,1,2,3,6,At Risk
C13608,17,10,440.37,3,2,2,7,Potential Loyal
C13609,31,11,477.96,5,2,3,10,Loyal
C13610,19,14,454.71,3,2,2,7,Potential Loyal
C13611,21,24,1247.55,3,5,5,13,High Value
C13612,22,8,402.73,3,1,2,6,At Risk
C13613,13,20,376.29,2,4,1,7,Potential Loyal
C13614,18,17,1111.34,3,3,5,11,Loyal
C13615,35,19,776.07,5,4,4,13,High Value
C13616,0,25,1293.68,1,5,5,11,Loyal
C13617,7,7,403.09,1,1,2,4,Low Engagement
C13618,15,13,686.59,2,2,3,7,Potential Loyal
C13621,4,1,401.15,1,1,2,4,Low Engagement
C13624,34,5,475.36,5,1,2,8,Potential Loyal
C13625,19,6,304.57,3,1,1,5,At Risk
C13626,24,20,686.45,4,4,3,11,Loyal
C13627,25,9,486.79,4,1,3,8,Potential Loyal
C13630,6,10,485.15,1,2,3,6,At Risk
C13631,6,10,1193.09,1,2,5,8,Potential Loyal
C13632,19,22,371.37,3,4,1,8,Potential Loyal
C13633,29,26,354.39,4,5,1,10,Loyal
C13635,3,17,349.58,1,3,1,5,At Risk
C13636,28,19,746.46,4,4,4,12,Loyal
C13637,35,17,620.05,5,3,3,11,Loyal
C13638,11,17,772.79,2,3,4,9,Potential Loyal
C13640,15,14,310.8,2,2,1,5,At Risk
C13643,28,5,420.26,4,1,2,7,Potential Loyal
C13645,5,27,314.72,1,5,1,7,Potential Loyal
C13646,19,10,430.2,3,2,2,7,Potential Loyal
C13647,3,5,421.35,1,1,2,4,Low Engagement
C13648,24,27,712.86,4,5,3,12,Loyal
C13650,27,8,397.05,4,1,2,7,Potential Loyal
C13654,4,11,417.5,1,2,2,5,At Risk
C13655,17,16,798.17,3,3,4,10,Loyal
C13656,3,17,432.85,1,3,2,6,At Risk
C13657,20,11,498.71,3,2,3,8,Potential Loyal
C13658,22,20,790.13,3,4,4,11,Loyal
C13659,21,17,436.58,3,3,2,8,Potential Loyal
C13661,27,3,1224.09,4,1,5,10,Loyal
C13662,33,12,436.35,5,2,2,9,Potential Loyal
C13664,17,21,316.85,3,4,1,8,Potential Loyal
C13665,11,25,760.23,2,5,4,11,Loyal
C13667,28,19,409.14,4,4,2,10,Loyal
C13670,9,17,826.41,2,3,4,9,Potential Loyal
C13671,29,25,683.47,4,5,3,12,Loyal
C13673,10,11,308.02,2,2,1,5,At Risk
C13674,19,6,479.88,3,1,3,7,Potential Loyal
C13676,27,14,444.76,4,2,2,8,Potential Loyal
C13677,34,13,1475.85,5,2,5,12,Loyal
C13678,4,9,700.94,1,1,3,5,At Risk
C13679,14,5,417.51,2,1,2,5,At Risk
C13680,5,30,311.85,1,5,1,7,Potential Loyal
C13684,25,7,387.16,4,1,1,6,At Risk
C13685,20,15,463.65,3,3,2,8,Potential Loyal
C13688,32,19,692.74,5,4,3,12,Loyal
C13691,18,11,360.87,3,2,1,6,At Risk
C13692,16,9,406.38,3,1,2,6,At Risk
C13693,31,24,1123.87,5,5,5,15,High Value
C13694,6,19,398.61,1,4,2,7,Potential Loyal
C13695,32,23,432.16,5,5,2,12,Loyal
C13696,25,9,1380.57,4,1,5,10,Loyal
C13697,18,12,686.88,3,2,3,8,Potential Loyal
C13698,23,21,385.98,4,4,1,9,Potential Loyal
C13701,16,10,730.48,3,2,4,9,Potential Loyal
C13702,11,19,360.62,2,4,1,7,Potential Loyal
C13703,26,3,338.41,4,1,1,6,At Risk
C13704,11,17,836.74,2,3,4,9,Potential Loyal
C13705,14,21,371.33,2,4,1,7,Potential Loyal
C13706,8,15,416.12,2,3,2,7,Potential Loyal
C13708,31,16,1293.67,5,3,5,13,High Value
C13709,36,12,322.31,5,2,1,8,Potential Loyal
C13712,5,22,1476.49,1,4,5,10,Loyal
C13713,32,4,1163.09,5,1,5,11,Loyal
C13714,13,16,615.96,2,3,3,8,Potential Loyal
C13715,9,17,804.87,2,3,4,9,Potential Loyal
C13716,29,11,377.36,4,2,1,7,Potential Loyal
C13717,13,13,478.64,2,2,3,7,Potential Loyal
C13719,9,22,1485.56,2,4,5,11,Loyal
C13720,31,13,615.67,5,2,3,10,Loyal
C13721,12,17,386.93,2,3,1,6,At Risk
C13723,11,24,891.04,2,5,4,11,Loyal
C13724,7,25,1062.42,1,5,5,11,Loyal
C13726,16,18,628.85,3,3,3,9,Potential Loyal
C13727,20,4,861.01,3,1,4,8,Potential Loyal
C13728,4,7,1461.99,1,1,5,7,Potential Loyal
C13729,1,14,356.9,1,2,1,4,Low Engagement
C13730,25,21,856.4,4,4,4,12,Loyal
C13731,8,21,395.54,2,4,2,8,Potential Loyal
C13733,3,11,1418.93,1,2,5,8,Potential Loyal
C13734,11,11,1063.91,2,2,5,9,Potential Loyal
C13735,12,6,341.21,2,1,1,4,Low Engagement
C13739,14,24,750.28,2,5,4,11,Loyal
C13740,21,5,754.17,3,1,4,8,Potential Loyal
C13741,17,19,1430.29,3,4,5,12,Loyal
C13742,9,22,324.5,2,4,1,7,Potential Loyal
C13743,21,16,479.8,3,3,3,9,Potential Loyal
C13744,7,25,839.67,1,5,4,10,Loyal
C13745,25,4,307.84,4,1,1,6,At Risk
C13746,0,26,1452.32,1,5,5,11,Loyal
C13747,27,4,466.17,4,1,2,7,Potential Loyal
C13748,12,8,339.63,2,1,1,4,Low Engagement
C13749,29,13,1236.26,4,2,5,11,Loyal
C13750,34,28,302.26,5,5,1,11,Loyal
C13751,26,10,1451.62,4,2,5,11,Loyal
C13752,4,18,319.12,1,3,1,5,At Risk
C13753,18,10,475.85,3,2,3,8,Potential Loyal
C13754,4,9,881.86,1,1,4,6,At Risk
C13755,16,19,668.18,3,4,3,10,Loyal
C13756,26,13,358.83,4,2,1,7,Potential Loyal
C13757,7,23,485.99,1,5,3,9,Potential Loyal
C13759,16,9,809.53,3,1,4,8,Potential Loyal
C13760,10,20,491.35,2,4,3,9,Potential Loyal
C13762,9,13,744.84,2,2,4,8,Potential Loyal
C13764,13,17,688.55,2,3,3,8,Potential Loyal
C13765,14,20,442.33,2,4,2,8,Potential Loyal
C13767,34,6,1397.28,5,1,5,11,Loyal
C13768,31,19,409.86,5,4,2,11,Loyal
C13770,17,9,1343.44,3,1,5,9,Potential Loyal
