transaction_id,customer_id,transaction_date,amount,payment_status
T120151,C11184,2025-01-20,448.39,Paid
T120152,C11184,2025-02-19,426.69,Paid
T120153,C11184,2025-03-21,412.44,Paid
T120154,C11184,2025-04-20,438.44,Paid
T120155,C11184,2025-05-20,444.3,Paid
T120156,C11184,2025-06-19,448.55,Paid
T120157,C11184,2025-07-19,436.26,Paid
T120158,C11184,2025-08-18,428.16,Paid
T120159,C11184,2025-09-17,416.1,Paid
T120160,C11184,2025-10-17,410.88,Paid
T120161,C11184,2025-11-16,451.83,Paid
T120162,C11184,2025-12-16,429.86,Paid
T120163,C11184,2026-01-15,438.58,Paid
T120164,C11184,2026-02-14,418.9,Paid
T120165,C11185,2025-10-31,357.76,Paid
T120166,C11185,2025-11-30,362.0,Refunded
T120167,C11185,2025-12-30,373.98,Paid
T120168,C11185,2026-01-29,357.91,Paid
T120169,C11185,2026-02-28,361.67,Paid
T120170,C11185,2026-03-30,379.54,Paid
T120171,C11185,2026-04-29,352.65,Failed
T120172,C11185,2026-05-29,375.71,Paid
T120173,C11185,2026-06-28,384.2,Paid
T120174,C11185,2026-07-28,363.49,Failed
T120175,C11186,2025-05-20,476.67,Paid
T120176,C11186,2025-06-19,470.69,Paid
T120177,C11186,2025-07-19,456.85,Paid
T120178,C11186,2025-08-18,457.28,Paid
T120179,C11187,2025-03-02,775.5,Paid
T120180,C11187,2025-04-01,721.96,Paid
T120181,C11187,2025-05-01,771.49,Paid
T120182,C11187,2025-05-31,773.24,Paid
T120183,C11187,2025-06-30,743.04,Paid
T120184,C11187,2025-07-30,781.87,Paid
T120185,C11187,2025-08-29,723.22,Paid
T120186,C11187,2025-09-28,739.36,Paid
T120187,C11187,2025-10-28,727.75,Paid
T120188,C11187,2025-11-27,721.21,Paid
T120189,C11187,2025-12-27,758.6,Paid
T120190,C11187,2026-01-26,724.42,Paid
T120191,C11187,2026-02-25,736.94,Paid
T120192,C11187,2026-03-27,756.71,Refunded
T120193,C11187,2026-04-26,728.53,Paid
T120194,C11187,2026-05-26,767.65,Paid
T120195,C11187,2026-06-25,767.41,Failed
T120196,C11187,2026-07-25,721.23,Paid
T120197,C11188,2023-12-23,663.14,Paid
T120198,C11188,2024-01-22,659.18,Paid
T120199,C11188,2024-02-21,650.17,Paid
T120200,C11188,2024-03-22,702.5,Paid
T120201,C11188,2024-04-21,648.09,Paid
T120202,C11188,2024-05-21,642.53,Paid
T120203,C11188,2024-06-20,666.55,Paid
T120204,C11188,2024-07-20,680.48,Paid
T120205,C11188,2024-08-19,707.49,Paid
T120206,C11188,2024-09-18,676.26,Paid
T120207,C11188,2024-10-18,671.65,Failed
T120208,C11188,2024-11-17,654.41,Paid
T120209,C11188,2024-12-17,692.95,Paid
T120210,C11188,2025-01-16,681.72,Paid
T120211,C11188,2025-02-15,693.1,Paid
T120212,C11188,2025-03-17,647.88,Paid
T120213,C11188,2025-04-16,642.73,Paid
T120214,C11188,2025-05-16,688.36,Paid
T120215,C11188,2025-06-15,698.63,Paid
T120216,C11188,2025-07-15,689.22,Failed
T120217,C11188,2025-08-14,679.5,Failed
T120218,C11188,2025-09-13,683.05,Paid
T120219,C11188,2025-10-13,691.26,Paid
T120220,C11188,2025-11-12,696.38,Paid
T120221,C11188,2025-12-12,680.76,Paid
T120222,C11188,2026-01-11,654.31,Paid
T120223,C11188,2026-02-10,690.99,Paid
T120224,C11188,2026-03-12,686.87,Paid
T120225,C11188,2026-04-11,674.01,Paid
T120226,C11188,2026-05-11,699.31,Paid
T120227,C11188,2026-06-10,653.86,Paid
T120228,C11188,2026-07-10,666.17,Paid
T120229,C11189,2026-01-30,1492.63,Paid
T120230,C11189,2026-03-01,1483.78,Paid
T120231,C11189,2026-03-31,1436.73,Paid
T120232,C11189,2026-04-30,1500.66,Failed
T120233,C11189,2026-05-30,1532.04,Paid
T120234,C11189,2026-06-29,1403.61,Refunded
T120235,C11189,2026-07-29,1498.8,Paid
T120236,C11190,2024-10-12,428.91,Paid
T120237,C11190,2024-11-11,430.5,Paid
T120238,C11190,2024-12-11,420.73,Paid
T120239,C11190,2025-01-10,455.38,Paid
T120240,C11190,2025-02-09,419.78,Refunded
T120241,C11190,2025-03-11,436.75,Paid
T120242,C11190,2025-04-10,447.43,Paid
T120243,C11190,2025-05-10,428.78,Failed
T120244,C11190,2025-06-09,451.46,Paid
T120245,C11190,2025-07-09,451.57,Paid
T120246,C11190,2025-08-08,439.53,Paid
T120247,C11190,2025-09-07,431.45,Paid
T120248,C11190,2025-10-07,443.2,Failed
T120249,C11190,2025-11-06,438.63,Paid
T120250,C11190,2025-12-06,460.92,Paid
T120251,C11190,2026-01-05,458.71,Paid
T120252,C11190,2026-02-04,459.13,Paid
T120253,C11190,2026-03-06,443.72,Paid
T120254,C11190,2026-04-05,430.48,Paid
T120255,C11190,2026-05-05,456.36,Paid
T120256,C11190,2026-06-04,439.95,Paid
T120257,C11190,2026-07-04,455.47,Paid
T120258,C11190,2026-08-03,459.87,Paid
T120259,C11191,2026-06-06,1058.13,Paid
T120260,C11191,2026-07-06,1104.95,Paid
T120261,C11192,2024-02-02,810.33,Refunded
T120262,C11192,2024-03-03,779.67,Paid
T120263,C11192,2024-04-02,799.25,Paid
T120264,C11192,2024-05-02,777.04,Paid
T120265,C11192,2024-06-01,810.41,Paid
T120266,C11192,2024-07-01,767.7,Paid
T120267,C11192,2024-07-31,837.07,Paid
T120268,C11192,2024-08-30,762.06,Paid
T120269,C11192,2024-09-29,798.57,Failed
T120270,C11192,2024-10-29,830.99,Paid
T120271,C11192,2024-11-28,781.14,Failed
T120272,C11192,2024-12-28,777.52,Paid
T120273,C11192,2025-01-27,839.23,Failed
T120274,C11192,2025-02-26,821.01,Failed
T120275,C11192,2025-03-28,778.88,Paid
T120276,C11192,2025-04-27,817.37,Paid
T120277,C11193,2024-07-13,656.75,Paid
T120278,C11193,2024-08-12,676.73,Paid
T120279,C11193,2024-09-11,678.97,Paid
T120280,C11193,2024-10-11,630.77,Paid
T120281,C11193,2024-11-10,649.31,Paid
T120282,C11193,2024-12-10,680.95,Failed
T120283,C11193,2025-01-09,672.73,Paid
T120284,C11193,2025-02-08,687.8,Paid
T120285,C11193,2025-03-10,672.67,Paid
T120286,C11193,2025-04-09,692.66,Paid
T120287,C11193,2025-05-09,645.77,Paid
T120288,C11193,2025-06-08,693.56,Paid
T120289,C11193,2025-07-08,635.28,Paid
T120290,C11193,2025-08-07,671.11,Paid
T120291,C11193,2025-09-06,687.54,Paid
T120292,C11193,2025-10-06,684.7,Paid
T120293,C11193,2025-11-05,692.15,Paid
T120294,C11193,2025-12-05,641.98,Paid
T120295,C11193,2026-01-04,653.74,Paid
T120296,C11193,2026-02-03,666.52,Paid
T120297,C11193,2026-03-05,654.38,Paid
T120298,C11193,2026-04-04,665.58,Paid
T120299,C11193,2026-05-04,684.91,Paid
T120300,C11193,2026-06-03,671.43,Paid
T120301,C11193,2026-07-03,679.0,Paid
T120302,C11193,2026-08-02,651.44,Paid
T120303,C11194,2024-01-03,429.57,Paid
T120304,C11194,2024-02-02,425.26,Paid
T120305,C11194,2024-03-03,419.51,Refunded
T120306,C11194,2024-04-02,430.45,Paid
T120307,C11194,2024-05-02,443.23,Paid
T120308,C11194,2024-06-01,433.58,Paid
T120309,C11194,2024-07-01,412.34,Paid
T120310,C11194,2024-07-31,444.73,Paid
T120311,C11194,2024-08-30,446.02,Failed
T120312,C11194,2024-09-29,423.52,Paid
T120313,C11194,2024-10-29,427.35,Paid
T120314,C11194,2024-11-28,429.0,Paid
T120315,C11194,2024-12-28,445.24,Paid
T120316,C11194,2025-01-27,421.96,Paid
T120317,C11194,2025-02-26,449.17,Paid
T120318,C11194,2025-03-28,427.62,Paid
T120319,C11194,2025-04-27,412.64,Paid
T120320,C11194,2025-05-27,421.1,Paid
T120321,C11194,2025-06-26,450.51,Failed
T120322,C11194,2025-07-26,413.47,Paid
T120323,C11194,2025-08-25,421.59,Paid
T120324,C11194,2025-09-24,416.62,Paid
T120325,C11194,2025-10-24,432.56,Paid
T120326,C11194,2025-11-23,439.33,Paid
T120327,C11194,2025-12-23,443.32,Paid
T120328,C11194,2026-01-22,429.1,Failed
T120329,C11194,2026-02-21,411.51,Paid
T120330,C11194,2026-03-23,451.17,Paid
T120331,C11194,2026-04-22,452.12,Paid
T120332,C11194,2026-05-22,410.48,Paid
T120333,C11194,2026-06-21,442.64,Paid
T120334,C11194,2026-07-21,448.66,Paid
T120335,C11194,2026-08-20,446.86,Paid
T120336,C11195,2025-09-17,902.35,Paid
T120337,C11195,2025-10-17,881.72,Paid
T120338,C11195,2025-11-16,852.59,Paid
T120339,C11195,2025-12-16,906.73,Paid
T120340,C11195,2026-01-15,889.31,Paid
T120341,C11195,2026-02-14,850.15,Failed
T120342,C11195,2026-03-16,833.48,Paid
T120343,C11195,2026-04-15,870.16,Paid
T120344,C11195,2026-05-15,842.15,Paid
T120345,C11195,2026-06-14,899.97,Paid
T120346,C11195,2026-07-14,896.25,Paid
T120347,C11195,2026-08-13,897.99,Paid
T120348,C11196,2025-01-06,304.15,Paid
T120349,C11196,2025-02-05,318.29,Paid
T120350,C11196,2025-03-07,308.45,Paid
T120351,C11196,2025-04-06,317.54,Paid
T120352,C11196,2025-05-06,317.69,Refunded
T120353,C11196,2025-06-05,295.53,Failed
T120354,C11196,2025-07-05,315.72,Paid
T120355,C11196,2025-08-04,302.06,Paid
T120356,C11196,2025-09-03,302.37,Paid
T120357,C11196,2025-10-03,301.84,Paid
T120358,C11196,2025-11-02,294.92,Paid
T120359,C11196,2025-12-02,301.27,Refunded
T120360,C11196,2026-01-01,302.19,Paid
T120361,C11196,2026-01-31,290.34,Paid
T120362,C11196,2026-03-02,315.63,Paid
T120363,C11196,2026-04-01,318.14,Failed
T120364,C11196,2026-05-01,306.52,Paid
T120365,C11196,2026-05-31,303.04,Paid
T120366,C11196,2026-06-30,302.23,Paid
T120367,C11196,2026-07-30,295.05,Paid
T120368,C11197,2025-12-30,477.31,Paid
T120369,C11197,2026-01-29,481.93,Paid
T120370,C11197,2026-02-28,446.59,Paid
T120371,C11197,2026-03-30,475.1,Paid
T120372,C11197,2026-04-29,444.16,Paid
T120373,C11197,2026-05-29,469.04,Paid
T120374,C11197,2026-06-28,454.58,Paid
T120375,C11197,2026-07-28,463.18,Refunded
T120376,C11198,2026-02-13,593.31,Paid
T120377,C11198,2026-03-15,610.75,Paid
T120378,C11198,2026-04-14,581.44,Paid
T120379,C11198,2026-05-14,617.91,Paid
T120380,C11198,2026-06-13,623.55,Paid
T120381,C11198,2026-07-13,633.1,Paid
T120382,C11199,2024-06-16,334.02,Paid
T120383,C11199,2024-07-16,322.14,Paid
T120384,C11199,2024-08-15,317.66,Paid
T120385,C11199,2024-09-14,313.14,Paid
T120386,C11199,2024-10-14,321.47,Paid
T120387,C11199,2024-11-13,329.69,Paid
T120388,C11199,2024-12-13,314.51,Paid
T120389,C11199,2025-01-12,334.37,Paid
T120390,C11199,2025-02-11,324.0,Refunded
T120391,C11199,2025-03-13,313.4,Paid
T120392,C11199,2025-04-12,314.82,Failed
T120393,C11199,2025-05-12,313.75,Paid
T120394,C11199,2025-06-11,328.34,Paid
T120395,C11199,2025-07-11,322.42,Paid
T120396,C11200,2026-05-17,393.95,Paid
T120397,C11200,2026-06-16,390.46,Paid
T120398,C11200,2026-07-16,377.09,Paid
T120399,C11200,2026-08-15,382.24,Paid
T120400,C11201,2024-07-24,642.31,Paid
T120401,C11201,2024-08-23,674.02,Paid
T120402,C11201,2024-09-22,641.94,Paid
T120403,C11201,2024-10-22,652.53,Paid
T120404,C11201,2024-11-21,656.4,Paid
T120405,C11201,2024-12-21,679.0,Paid
T120406,C11201,2025-01-20,678.48,Paid
T120407,C11201,2025-02-19,685.52,Paid
T120408,C11201,2025-03-21,689.71,Paid
T120409,C11201,2025-04-20,648.53,Paid
T120410,C11201,2025-05-20,683.33,Paid
T120411,C11201,2025-06-19,672.83,Paid
T120412,C11201,2025-07-19,645.66,Paid
T120413,C11201,2025-08-18,674.17,Paid
T120414,C11201,2025-09-17,683.31,Paid
T120415,C11201,2025-10-17,691.99,Paid
T120416,C11201,2025-11-16,659.97,Paid
T120417,C11201,2025-12-16,693.41,Paid
T120418,C11201,2026-01-15,681.0,Paid
T120419,C11201,2026-02-14,681.66,Paid
T120420,C11201,2026-03-16,706.65,Paid
T120421,C11201,2026-04-15,668.91,Paid
T120422,C11201,2026-05-15,674.58,Paid
T120423,C11201,2026-06-14,663.43,Refunded
T120424,C11201,2026-07-14,677.46,Paid
T120425,C11201,2026-08-13,649.98,Paid
T120426,C11202,2026-01-16,719.2,Paid
T120427,C11202,2026-02-15,762.57,Paid
T120428,C11202,2026-03-17,739.23,Paid
T120429,C11202,2026-04-16,771.78,Paid
T120430,C11202,2026-05-16,746.41,Paid
T120431,C11202,2026-06-15,726.63,Paid
T120432,C11202,2026-07-15,768.23,Paid
T120433,C11202,2026-08-14,769.93,Paid
T120434,C11203,2026-06-10,484.73,Paid
T120435,C11203,2026-07-10,485.68,Paid
T120436,C11203,2026-08-09,495.17,Paid
T120437,C11204,2025-10-08,806.83,Paid
T120438,C11204,2025-11-07,762.32,Failed
T120439,C11204,2025-12-07,767.89,Paid
T120440,C11204,2026-01-06,818.39,Paid
T120441,C11204,2026-02-05,784.67,Paid
T120442,C11204,2026-03-07,769.17,Paid
T120443,C11204,2026-04-06,821.34,Paid
T120444,C11204,2026-05-06,831.99,Failed
T120445,C11204,2026-06-05,790.0,Paid
T120446,C11204,2026-07-05,807.72,Paid
T120447,C11204,2026-08-04,792.09,Paid
T120448,C11205,2024-04-14,842.99,Paid
T120449,C11205,2024-05-14,843.07,Paid
T120450,C11205,2024-06-13,782.61,Paid
T120451,C11205,2024-07-13,777.34,Paid
T120452,C11205,2024-08-12,837.26,Paid
T120453,C11205,2024-09-11,773.58,Paid
T120454,C11205,2024-10-11,781.46,Paid
T120455,C11205,2024-11-10,799.65,Paid
T120456,C11205,2024-12-10,796.38,Refunded
T120457,C11205,2025-01-09,801.3,Failed
T120458,C11205,2025-02-08,771.82,Paid
T120459,C11205,2025-03-10,777.21,Paid
T120460,C11205,2025-04-09,796.43,Paid
T120461,C11205,2025-05-09,799.84,Paid
T120462,C11205,2025-06-08,837.83,Paid
T120463,C11205,2025-07-08,834.61,Paid
T120464,C11206,2026-01-13,787.87,Failed
T120465,C11206,2026-02-12,793.47,Paid
T120466,C11206,2026-03-14,775.92,Paid
T120467,C11206,2026-04-13,804.14,Paid
T120468,C11206,2026-05-13,762.62,Paid
T120469,C11206,2026-06-12,755.4,Paid
T120470,C11206,2026-07-12,779.58,Paid
T120471,C11206,2026-08-11,760.13,Paid
T120472,C11207,2024-05-19,697.12,Paid
T120473,C11207,2024-06-18,649.17,Paid
T120474,C11207,2024-07-18,639.48,Paid
T120475,C11207,2024-08-17,696.96,Paid
T120476,C11207,2024-09-16,702.44,Paid
T120477,C11207,2024-10-16,671.4,Paid
T120478,C11207,2024-11-15,642.03,Failed
T120479,C11207,2024-12-15,698.36,Failed
T120480,C11207,2025-01-14,694.45,Paid
T120481,C11207,2025-02-13,691.05,Failed
T120482,C11207,2025-03-15,695.2,Paid
T120483,C11207,2025-04-14,640.18,Paid
T120484,C11207,2025-05-14,682.12,Paid
T120485,C11207,2025-06-13,699.85,Paid
T120486,C11207,2025-07-13,653.34,Paid
T120487,C11207,2025-08-12,657.72,Paid
T120488,C11207,2025-09-11,662.73,Paid
T120489,C11207,2025-10-11,680.37,Paid
T120490,C11207,2025-11-10,648.07,Failed
T120491,C11207,2025-12-10,639.11,Failed
T120492,C11207,2026-01-09,685.77,Paid
T120493,C11207,2026-02-08,700.97,Paid
T120494,C11207,2026-03-10,648.92,Paid
T120495,C11207,2026-04-09,654.09,Paid
T120496,C11207,2026-05-09,641.9,Paid
T120497,C11207,2026-06-08,643.85,Paid
T120498,C11207,2026-07-08,669.5,Paid
T120499,C11207,2026-08-07,647.9,Paid
T120500,C11208,2026-06-30,860.13,Paid
T120501,C11208,2026-07-30,864.09,Paid
T120502,C11209,2025-01-26,1449.76,Paid
T120503,C11209,2025-02-25,1506.1,Failed
T120504,C11209,2025-03-27,1475.01,Paid
T120505,C11209,2025-04-26,1449.63,Paid
T120506,C11209,2025-05-26,1523.18,Refunded
T120507,C11210,2024-01-01,374.86,Paid
T120508,C11210,2024-01-31,402.39,Paid
T120509,C11210,2024-03-01,375.78,Paid
T120510,C11210,2024-03-31,386.17,Paid
T120511,C11210,2024-04-30,393.7,Paid
T120512,C11210,2024-05-30,402.62,Paid
T120513,C11210,2024-06-29,396.54,Paid
T120514,C11210,2024-07-29,406.15,Paid
T120515,C11210,2024-08-28,399.59,Paid
T120516,C11210,2024-09-27,381.89,Failed
T120517,C11210,2024-10-27,391.18,Paid
T120518,C11210,2024-11-26,388.78,Paid
T120519,C11210,2024-12-26,392.29,Paid
T120520,C11210,2025-01-25,384.92,Paid
T120521,C11210,2025-02-24,401.56,Refunded
T120522,C11210,2025-03-26,401.85,Paid
T120523,C11210,2025-04-25,404.34,Paid
T120524,C11210,2025-05-25,389.4,Paid
T120525,C11210,2025-06-24,370.98,Paid
T120526,C11210,2025-07-24,380.01,Paid
T120527,C11210,2025-08-23,395.11,Paid
T120528,C11210,2025-09-22,378.84,Failed
T120529,C11210,2025-10-22,402.1,Paid
T120530,C11210,2025-11-21,392.4,Paid
T120531,C11210,2025-12-21,398.24,Paid
T120532,C11210,2026-01-20,372.0,Paid
T120533,C11210,2026-02-19,382.66,Paid
T120534,C11210,2026-03-21,382.73,Paid
T120535,C11210,2026-04-20,399.52,Paid
T120536,C11210,2026-05-20,390.88,Paid
T120537,C11210,2026-06-19,377.73,Paid
T120538,C11210,2026-07-19,383.06,Refunded
T120539,C11210,2026-08-18,398.59,Refunded
T120540,C11211,2025-11-29,1283.99,Paid
T120541,C11211,2025-12-29,1353.52,Paid
T120542,C11211,2026-01-28,1278.33,Failed
T120543,C11211,2026-02-27,1253.2,Paid
T120544,C11211,2026-03-29,1312.49,Paid
T120545,C11211,2026-04-28,1364.94,Paid
T120546,C11211,2026-05-28,1349.63,Paid
T120547,C11211,2026-06-27,1291.98,Paid
T120548,C11211,2026-07-27,1240.82,Paid
T120549,C11212,2025-04-14,495.86,Paid
T120550,C11212,2025-05-14,475.82,Paid
T120551,C11212,2025-06-13,481.86,Paid
T120552,C11212,2025-07-13,503.95,Failed
T120553,C11212,2025-08-12,508.14,Paid
T120554,C11212,2025-09-11,468.24,Paid
T120555,C11212,2025-10-11,496.78,Paid
T120556,C11212,2025-11-10,500.46,Paid
T120557,C11212,2025-12-10,471.69,Paid
T120558,C11212,2026-01-09,486.42,Paid
T120559,C11212,2026-02-08,468.32,Paid
T120560,C11212,2026-03-10,488.73,Failed
T120561,C11212,2026-04-09,469.65,Paid
T120562,C11212,2026-05-09,510.72,Paid
T120563,C11212,2026-06-08,497.63,Paid
T120564,C11212,2026-07-08,478.61,Paid
T120565,C11212,2026-08-07,477.87,Paid
T120566,C11213,2025-02-01,824.96,Paid
T120567,C11213,2025-03-03,837.47,Failed
T120568,C11213,2025-04-02,799.78,Paid
T120569,C11213,2025-05-02,831.28,Paid
T120570,C11213,2025-06-01,800.3,Paid
T120571,C11213,2025-07-01,819.16,Refunded
T120572,C11213,2025-07-31,821.8,Paid
T120573,C11213,2025-08-30,815.08,Refunded
T120574,C11213,2025-09-29,831.73,Failed
T120575,C11213,2025-10-29,824.5,Paid
T120576,C11214,2023-12-05,396.47,Paid
T120577,C11214,2024-01-04,408.46,Paid
T120578,C11214,2024-02-03,414.11,Paid
T120579,C11214,2024-03-04,421.67,Failed
T120580,C11214,2024-04-03,397.65,Paid
T120581,C11214,2024-05-03,398.11,Paid
T120582,C11214,2024-06-02,402.52,Paid
T120583,C11214,2024-07-02,423.93,Paid
T120584,C11214,2024-08-01,393.88,Paid
T120585,C11214,2024-08-31,409.82,Paid
T120586,C11214,2024-09-30,420.22,Failed
T120587,C11214,2024-10-30,399.38,Paid
T120588,C11214,2024-11-29,399.79,Paid
T120589,C11214,2024-12-29,408.47,Paid
T120590,C11214,2025-01-28,391.03,Paid
T120591,C11214,2025-02-27,409.3,Paid
T120592,C11214,2025-03-29,399.44,Failed
T120593,C11214,2025-04-28,389.99,Paid
T120594,C11214,2025-05-28,423.5,Paid
T120595,C11214,2025-06-27,392.89,Paid
T120596,C11214,2025-07-27,425.21,Paid
T120597,C11214,2025-08-26,385.77,Paid
T120598,C11214,2025-09-25,393.98,Paid
T120599,C11214,2025-10-25,422.39,Failed
T120600,C11214,2025-11-24,408.48,Failed
T120601,C11214,2025-12-24,400.5,Paid
T120602,C11214,2026-01-23,417.66,Paid
T120603,C11214,2026-02-22,402.59,Paid
T120604,C11214,2026-03-24,387.89,Paid
T120605,C11214,2026-04-23,424.69,Paid
T120606,C11214,2026-05-23,425.66,Paid
T120607,C11214,2026-06-22,389.81,Paid
T120608,C11214,2026-07-22,398.82,Paid
T120609,C11214,2026-08-21,411.89,Paid
T120610,C11215,2025-05-11,425.29,Paid
T120611,C11215,2025-06-10,462.51,Paid
T120612,C11215,2025-07-10,461.51,Paid
T120613,C11215,2025-08-09,429.81,Paid
T120614,C11215,2025-09-08,438.77,Paid
T120615,C11215,2025-10-08,458.7,Paid
T120616,C11215,2025-11-07,459.82,Paid
T120617,C11215,2025-12-07,450.62,Paid
T120618,C11215,2026-01-06,443.68,Paid
T120619,C11215,2026-02-05,436.42,Paid
T120620,C11215,2026-03-07,458.29,Paid
T120621,C11215,2026-04-06,449.17,Paid
T120622,C11215,2026-05-06,452.02,Paid
T120623,C11215,2026-06-05,428.87,Paid
T120624,C11215,2026-07-05,465.12,Paid
T120625,C11215,2026-08-04,466.59,Failed
T120626,C11216,2023-11-11,310.09,Paid
T120627,C11216,2023-12-11,293.25,Paid
T120628,C11216,2024-01-10,294.43,Paid
T120629,C11216,2024-02-09,316.32,Paid
T120630,C11216,2024-03-10,302.92,Failed
T120631,C11216,2024-04-09,295.45,Paid
T120632,C11216,2024-05-09,316.95,Paid
T120633,C11216,2024-06-08,319.67,Paid
T120634,C11216,2024-07-08,300.04,Paid
T120635,C11216,2024-08-07,311.78,Paid
T120636,C11216,2024-09-06,314.73,Paid
T120637,C11216,2024-10-06,312.64,Paid
T120638,C11216,2024-11-05,300.98,Paid
T120639,C11216,2024-12-05,304.62,Paid
T120640,C11216,2025-01-04,293.13,Paid
T120641,C11216,2025-02-03,301.44,Paid
T120642,C11216,2025-03-05,303.43,Paid
T120643,C11216,2025-04-04,307.34,Failed
T120644,C11216,2025-05-04,295.34,Paid
T120645,C11216,2025-06-03,298.43,Paid
T120646,C11216,2025-07-03,311.74,Refunded
T120647,C11216,2025-08-02,294.42,Refunded
T120648,C11216,2025-09-01,317.1,Paid
T120649,C11216,2025-10-01,296.14,Paid
T120650,C11216,2025-10-31,300.41,Paid
T120651,C11216,2025-11-30,311.57,Paid
T120652,C11216,2025-12-30,296.03,Paid
T120653,C11216,2026-01-29,311.6,Paid
T120654,C11216,2026-02-28,303.09,Paid
T120655,C11216,2026-03-30,303.79,Paid
T120656,C11216,2026-04-29,306.15,Paid
T120657,C11216,2026-05-29,299.19,Paid
T120658,C11216,2026-06-28,291.39,Paid
T120659,C11216,2026-07-28,294.11,Paid
T120660,C11217,2025-02-18,1166.23,Paid
T120661,C11217,2025-03-20,1239.4,Paid
T120662,C11217,2025-04-19,1216.63,Paid
T120663,C11217,2025-05-19,1161.54,Paid
T120664,C11217,2025-06-18,1201.17,Failed
T120665,C11217,2025-07-18,1137.44,Paid
T120666,C11217,2025-08-17,1235.64,Paid
T120667,C11217,2025-09-16,1231.59,Paid
T120668,C11217,2025-10-16,1185.89,Failed
T120669,C11217,2025-11-15,1203.83,Paid
T120670,C11217,2025-12-15,1174.29,Failed
T120671,C11217,2026-01-14,1128.68,Paid
T120672,C11217,2026-02-13,1188.19,Paid
T120673,C11217,2026-03-15,1135.2,Failed
T120674,C11217,2026-04-14,1191.11,Paid
T120675,C11217,2026-05-14,1209.71,Paid
T120676,C11217,2026-06-13,1239.61,Paid
T120677,C11217,2026-07-13,1177.52,Paid
T120678,C11217,2026-08-12,1231.99,Paid
T120679,C11218,2026-06-04,851.98,Paid
T120680,C11218,2026-07-04,873.52,Paid
T120681,C11218,2026-08-03,850.03,Paid
T120682,C11219,2025-03-04,335.86,Paid
T120683,C11219,2025-04-03,338.2,Paid
T120684,C11219,2025-05-03,331.02,Paid
T120685,C11219,2025-06-02,345.41,Paid
T120686,C11219,2025-07-02,344.82,Paid
T120687,C11219,2025-08-01,356.16,Paid
T120688,C11219,2025-08-31,327.02,Paid
T120689,C11219,2025-09-30,355.44,Failed
T120690,C11219,2025-10-30,335.36,Paid
T120691,C11219,2025-11-29,340.49,Paid
T120692,C11219,2025-12-29,327.64,Paid
T120693,C11219,2026-01-28,355.49,Paid
T120694,C11219,2026-02-27,329.08,Paid
T120695,C11219,2026-03-29,355.61,Failed
T120696,C11219,2026-04-28,343.43,Paid
T120697,C11219,2026-05-28,336.3,Paid
T120698,C11219,2026-06-27,355.19,Paid
T120699,C11219,2026-07-27,333.8,Paid
T120700,C11220,2025-07-29,402.39,Paid
T120701,C11220,2025-08-28,375.53,Paid
T120702,C11220,2025-09-27,378.57,Paid
T120703,C11220,2025-10-27,397.46,Paid
T120704,C11220,2025-11-26,400.97,Paid
T120705,C11220,2025-12-26,378.83,Paid
T120706,C11220,2026-01-25,372.11,Paid
T120707,C11220,2026-02-24,390.38,Paid
T120708,C11220,2026-03-26,399.79,Paid
T120709,C11220,2026-04-25,376.89,Paid
T120710,C11220,2026-05-25,382.23,Paid
T120711,C11220,2026-06-24,387.66,Paid
T120712,C11220,2026-07-24,380.77,Paid
T120713,C11221,2025-07-12,463.24,Refunded
T120714,C11221,2025-08-11,445.94,Paid
T120715,C11221,2025-09-10,447.51,Paid
T120716,C11221,2025-10-10,441.66,Paid
T120717,C11221,2025-11-09,457.28,Paid
T120718,C11221,2025-12-09,473.25,Paid
T120719,C11221,2026-01-08,445.51,Paid
T120720,C11221,2026-02-07,441.4,Paid
T120721,C11221,2026-03-09,451.98,Paid
T120722,C11221,2026-04-08,438.04,Failed
T120723,C11221,2026-05-08,433.38,Paid
