customer_id,plan,contract_type,monthly_charges,payment_method,auto_renewal
C13512,Basic,Monthly,317.46,Credit Card,True
C13513,Premium,Annual,1215.31,Debit Card,True
C13514,Premium,Annual,1303.7,UPI,False
C13515,Premium,Annual,1058.26,UPI,False
C13516,Premium,Monthly,1314.29,Debit Card,True
C13517,Basic,Annual,477.57,UPI,True
C13518,Basic,Monthly,366.54,UPI,False
C13519,Basic,Monthly,343.41,UPI,False
C13520,Basic,Monthly,477.6,Net Banking,True
C13521,Basic,Monthly,437.39,Net Banking,False
C13522,Standard,Monthly,630.62,Credit Card,True
C13523,Basic,Monthly,380.62,UPI,False
C13524,Basic,Annual,433.82,UPI,True
C13525,Basic,Monthly,413.88,Credit Card,False
C13526,Basic,Annual,422.71,Net Banking,True
C13527,Premium,Monthly,1282.57,Credit Card,False
C13528,Standard,Monthly,838.42,UPI,True
C13529,Premium,Monthly,1159.21,Credit Card,True
C13530,Basic,Monthly,440.69,UPI,False
C13531,Basic,Monthly,497.22,Credit Card,False
C13532,Standard,Monthly,715.99,Debit Card,False
C13533,Basic,Monthly,457.21,Credit Card,False
C13534,Basic,Monthly,348.22,Credit Card,False
C13535,Basic,Monthly,355.38,Wallet,False
C13536,Basic,Monthly,485.97,Credit Card,True
C13537,Basic,Monthly,304.19,Debit Card,True
C13538,Basic,Annual,342.49,UPI,True
C13539,Standard,Monthly,743.88,Credit Card,False
C13540,Basic,Monthly,379.37,Credit Card,False
C13541,Basic,Monthly,424.83,Credit Card,False
C13542,Premium,Annual,1095.36,UPI,True
C13543,Basic,Monthly,313.11,Wallet,False
C13544,Basic,Monthly,372.87,Net Banking,False
C13545,Premium,Monthly,1261.18,Wallet,False
C13546,Basic,Annual,411.4,UPI,False
C13547,Basic,Annual,419.3,Wallet,True
C13548,Standard,Monthly,763.6,Debit Card,False
C13549,Basic,Annual,348.15,Debit Card,True
C13550,Standard,Monthly,828.36,Debit Card,True
C13551,Premium,Annual,1042.89,Credit Card,True
C13552,Basic,Annual,338.67,Net Banking,False
C13553,Standard,Monthly,820.81,Credit Card,False
C13554,Standard,Monthly,682.92,UPI,False
C13555,Basic,Monthly,397.69,Debit Card,True
C13556,Standard,Annual,697.16,Credit Card,False
C13557,Basic,Monthly,400.4,Credit Card,False
C13558,Standard,Monthly,703.0,Debit Card,True
C13559,Basic,Monthly,497.84,Wallet,True
C13560,Standard,Annual,706.24,UPI,False
C13561,Basic,Annual,424.41,UPI,False
C13562,Premium,Monthly,1443.17,Credit Card,False
C13563,Basic,Monthly,426.59,Debit Card,False
C13564,Basic,Monthly,412.17,Credit Card,False
C13565,Standard,Monthly,769.77,UPI,False
C13566,Standard,Annual,747.94,Credit Card,False
C13567,Standard,Monthly,841.27,UPI,False
C13568,Standard,Annual,614.13,UPI,False
C13569,Standard,Monthly,864.54,Debit Card,False
C13570,Premium,Monthly,1292.15,UPI,False
C13571,Basic,Monthly,468.77,UPI,True
C13572,Standard,Monthly,602.12,Credit Card,False
C13573,Premium,Monthly,1433.64,UPI,False
C13574,Premium,Monthly,1059.07,UPI,False
C13575,Premium,Monthly,1359.61,Debit Card,False
C13576,Basic,Annual,382.3,Credit Card,True
C13577,Basic,Annual,435.21,Credit Card,False
C13578,Standard,Monthly,787.46,Wallet,False
C13579,Standard,Monthly,648.02,Debit Card,True
C13580,Standard,Monthly,753.38,Credit Card,True
C13581,Standard,Monthly,682.17,Credit Card,False
C13582,Premium,Monthly,1279.22,Credit Card,False
C13583,Basic,Monthly,446.6,Credit Card,True
C13584,Premium,Monthly,1039.63,Debit Card,True
C13585,Basic,Annual,402.15,Debit Card,False
C13586,Basic,Monthly,422.53,Net Banking,False
C13587,Standard,Monthly,687.61,Net Banking,True
C13588,Standard,Annual,884.9,Debit Card,True
C13589,Basic,Annual,403.06,Net Banking,True
C13590,Basic,Monthly,335.5,Debit Card,False
C13591,Premium,Monthly,1052.89,UPI,True
C13592,Basic,Monthly,407.33,Credit Card,True
C13593,Standard,Monthly,711.57,Credit Card,True
C13594,Standard,Monthly,656.76,Credit Card,False
C13595,Standard,Annual,608.21,Credit Card,True
C13596,Standard,Annual,768.98,UPI,True
C13597,Basic,Monthly,418.72,Credit Card,False
C13598,Standard,Monthly,641.54,Credit Card,False
C13599,Basic,Monthly,419.35,Wallet,False
C13600,Standard,Monthly,884.59,UPI,True
C13601,Basic,Monthly,494.66,Debit Card,False
C13602,Standard,Annual,865.55,Credit Card,False
C13603,Basic,Monthly,460.42,Net Banking,False
C13604,Basic,Annual,340.87,Credit Card,True
C13605,Basic,Monthly,330.29,UPI,True
C13606,Basic,Monthly,387.99,UPI,False
C13607,Premium,Annual,1308.82,Debit Card,True
C13608,Basic,Monthly,469.14,Wallet,False
C13609,Premium,Annual,1114.98,Credit Card,True
C13610,Premium,Monthly,1238.82,Net Banking,True
C13611,Standard,Annual,793.23,UPI,True
C13612,Basic,Monthly,388.12,UPI,False
C13613,Basic,Monthly,389.84,Wallet,False
C13614,Standard,Monthly,666.54,UPI,False
C13615,Basic,Monthly,496.33,UPI,True
C13616,Basic,Monthly,394.04,Credit Card,True
C13617,Standard,Monthly,758.82,Net Banking,True
C13618,Premium,Annual,1108.28,UPI,True
C13619,Standard,Monthly,753.24,Wallet,True
C13620,Basic,Monthly,350.07,Wallet,True
C13621,Standard,Annual,659.7,Credit Card,True
C13622,Basic,Monthly,354.14,Debit Card,True
C13623,Basic,Monthly,299.55,Wallet,True
C13624,Premium,Monthly,1284.08,UPI,False
C13625,Basic,Annual,376.5,Debit Card,True
C13626,Basic,Annual,478.74,Credit Card,True
C13627,Basic,Monthly,307.14,Debit Card,False
C13628,Premium,Monthly,1020.6,UPI,False
C13629,Standard,Annual,864.76,UPI,True
C13630,Standard,Monthly,636.99,Debit Card,False
C13631,Standard,Annual,599.65,Credit Card,True
C13632,Basic,Monthly,334.78,UPI,True
C13633,Standard,Monthly,846.16,Wallet,True
C13634,Basic,Annual,459.54,Debit Card,True
C13635,Basic,Monthly,367.03,Wallet,False
C13636,Standard,Monthly,799.41,Debit Card,True
C13637,Premium,Annual,1252.62,Net Banking,False
C13638,Basic,Monthly,479.95,UPI,False
C13639,Basic,Monthly,310.28,Wallet,False
C13640,Basic,Monthly,461.64,UPI,False
C13641,Basic,Monthly,333.12,Debit Card,False
C13642,Premium,Monthly,1194.81,Wallet,True
C13643,Standard,Monthly,656.59,UPI,True
C13644,Standard,Monthly,809.78,Credit Card,True
C13645,Standard,Annual,802.5,Credit Card,True
C13646,Basic,Monthly,408.58,Debit Card,True
C13647,Standard,Monthly,808.45,UPI,False
C13648,Basic,Monthly,426.91,UPI,False
C13649,Standard,Monthly,831.93,UPI,True
C13650,Premium,Annual,1118.7,Credit Card,True
C13651,Standard,Monthly,727.67,Debit Card,True
C13652,Basic,Monthly,329.33,Credit Card,True
C13653,Premium,Annual,1213.8,Debit Card,True
C13654,Basic,Annual,439.34,Wallet,True
C13655,Basic,Annual,437.28,Net Banking,True
C13656,Basic,Monthly,440.89,Debit Card,True
C13657,Basic,Annual,360.75,UPI,True
C13658,Standard,Annual,797.66,UPI,True
C13659,Standard,Annual,709.24,Credit Card,True
C13660,Premium,Annual,1471.25,Wallet,True
C13661,Standard,Monthly,702.01,Debit Card,True
C13662,Standard,Annual,779.91,UPI,False
C13663,Basic,Monthly,449.03,UPI,False
C13664,Basic,Monthly,480.28,Credit Card,True
C13665,Standard,Monthly,730.38,Credit Card,True
C13666,Basic,Annual,371.1,Credit Card,True
C13667,Premium,Annual,1214.01,Debit Card,True
C13668,Basic,Annual,363.74,Credit Card,True
C13669,Basic,Annual,429.78,Wallet,True
C13670,Basic,Annual,485.54,UPI,True
C13671,Basic,Monthly,324.21,Net Banking,False
C13672,Basic,Annual,411.18,Net Banking,False
C13673,Standard,Monthly,868.29,UPI,False
C13674,Basic,Annual,319.02,Credit Card,False
C13675,Standard,Monthly,747.16,UPI,True
C13676,Basic,Monthly,472.05,Credit Card,False
C13677,Basic,Annual,479.09,Credit Card,True
C13678,Basic,Annual,401.87,UPI,False
C13679,Premium,Monthly,1011.48,UPI,False
C13680,Basic,Monthly,320.13,Credit Card,True
C13681,Standard,Monthly,775.02,Debit Card,False
C13682,Basic,Annual,323.77,Credit Card,True
C13683,Standard,Monthly,643.83,UPI,True
C13684,Basic,Monthly,453.42,Wallet,False
C13685,Standard,Monthly,824.21,UPI,True
C13686,Standard,Monthly,851.83,Net Banking,False
C13687,Premium,Annual,1051.87,Debit Card,True
C13688,Basic,Monthly,338.63,Credit Card,True
C13689,Basic,Monthly,465.59,UPI,False
C13690,Basic,Monthly,443.22,Credit Card,False
C13691,Premium,Monthly,1401.98,Debit Card,True
C13692,Standard,Annual,895.92,UPI,True
C13693,Standard,Annual,858.33,Wallet,True
C13694,Basic,Monthly,403.09,Debit Card,False
C13695,Basic,Monthly,361.15,Wallet,False
C13696,Basic,Monthly,412.94,UPI,False
C13697,Premium,Monthly,1318.29,Credit Card,False
C13698,Standard,Monthly,699.59,UPI,False
C13699,Premium,Monthly,1384.47,Net Banking,True
C13700,Basic,Annual,317.55,UPI,True
C13701,Standard,Monthly,832.82,UPI,False
C13702,Standard,Annual,608.6,UPI,False
C13703,Basic,Monthly,398.59,UPI,False
C13704,Premium,Annual,1429.72,Credit Card,True
C13705,Premium,Monthly,1042.25,Credit Card,False
C13706,Premium,Monthly,1257.87,Credit Card,True
C13707,Standard,Monthly,646.82,Debit Card,True
C13708,Basic,Annual,477.96,Net Banking,True
C13709,Basic,Annual,465.47,Net Banking,False
C13710,Premium,Annual,1465.96,Credit Card,False
C13711,Basic,Annual,474.0,UPI,True
C13712,Standard,Annual,819.97,Debit Card,True
C13713,Standard,Annual,654.47,UPI,True
C13714,Standard,Annual,689.75,UPI,True
C13715,Premium,Monthly,1247.43,Credit Card,False
C13716,Basic,Annual,416.78,Wallet,True
C13717,Basic,Annual,455.44,Wallet,True
C13718,Basic,Monthly,344.39,Credit Card,True
C13719,Basic,Monthly,324.66,UPI,False
C13720,Basic,Annual,395.52,Credit Card,True
C13721,Basic,Annual,330.57,Credit Card,True
C13722,Premium,Annual,1345.87,Wallet,False
C13723,Premium,Annual,1286.82,UPI,False
C13724,Basic,Annual,447.22,Debit Card,True
C13725,Basic,Monthly,311.69,UPI,False
C13726,Premium,Monthly,1481.35,Net Banking,True
C13727,Basic,Monthly,299.0,Net Banking,False
C13728,Basic,Monthly,364.09,Credit Card,True
C13729,Basic,Monthly,434.93,Net Banking,True
C13730,Standard,Monthly,612.54,Net Banking,False
C13731,Basic,Monthly,315.67,UPI,True
C13732,Premium,Annual,1037.34,Debit Card,False
C13733,Basic,Annual,415.3,Credit Card,True
C13734,Standard,Annual,867.78,Credit Card,True
C13735,Basic,Annual,410.09,Debit Card,False
C13736,Standard,Annual,780.07,Net Banking,True
C13737,Standard,Monthly,702.8,Net Banking,False
C13738,Standard,Monthly,604.62,Debit Card,True
C13739,Standard,Annual,605.48,UPI,False
C13740,Standard,Monthly,865.49,UPI,True
C13741,Premium,Monthly,1050.29,UPI,True
C13742,Premium,Monthly,1498.89,Credit Card,False
C13743,Standard,Annual,648.33,Debit Card,False
C13744,Basic,Annual,433.93,Credit Card,True
C13745,Basic,Monthly,488.79,Credit Card,True
C13746,Basic,Monthly,371.46,Credit Card,False
C13747,Standard,Monthly,819.33,UPI,False
C13748,Basic,Monthly,369.17,Credit Card,False
C13749,Basic,Monthly,359.99,Debit Card,False
C13750,Premium,Annual,1099.9,Wallet,True
C13751,Premium,Monthly,1409.47,UPI,True
C13752,Premium,Annual,1127.69,UPI,True
C13753,Basic,Monthly,355.63,Credit Card,True
C13754,Standard,Monthly,898.69,UPI,True
C13755,Basic,Monthly,364.46,Debit Card,True
C13756,Basic,Monthly,383.55,UPI,True
C13757,Basic,Monthly,497.01,Debit Card,False
C13758,Basic,Monthly,372.86,UPI,False
C13759,Basic,Annual,372.23,Wallet,True
C13760,Premium,Monthly,1412.86,Debit Card,True
C13761,Basic,Monthly,361.39,Credit Card,False
C13762,Standard,Monthly,669.14,Debit Card,False
C13763,Standard,Monthly,725.96,UPI,False
C13764,Basic,Monthly,439.13,Credit Card,False
C13765,Standard,Annual,611.97,Net Banking,True
C13766,Basic,Annual,373.78,Debit Card,True
C13767,Standard,Annual,702.87,Debit Card,True
C13768,Basic,Monthly,347.96,UPI,False
C13769,Basic,Annual,429.86,UPI,True
C13770,Basic,Monthly,357.0,Wallet,False
C13771,Standard,Annual,781.02,Credit Card,True
C13772,Premium,Monthly,1251.17,Debit Card,False
C13773,Basic,Monthly,342.44,Credit Card,True
C13774,Standard,Annual,678.97,Net Banking,False
C13775,Standard,Monthly,650.18,UPI,False
C13776,Premium,Annual,1027.31,Net Banking,True
C13777,Premium,Monthly,1308.59,Wallet,False
C13778,Standard,Annual,800.84,UPI,True
C13779,Standard,Monthly,648.8,Credit Card,True
C13780,Premium,Annual,1306.7,Debit Card,True
C13781,Basic,Monthly,495.42,Credit Card,False
C13782,Basic,Monthly,313.88,Net Banking,True
C13783,Basic,Monthly,397.07,Credit Card,True
C13784,Premium,Annual,1365.52,UPI,False
C13785,Premium,Annual,1022.0,Credit Card,True
C13786,Basic,Monthly,454.65,Credit Card,True
C13787,Standard,Monthly,892.85,Credit Card,False
C13788,Standard,Annual,625.55,UPI,False
C13789,Basic,Annual,463.45,Credit Card,True
C13790,Premium,Monthly,1188.29,UPI,True
C13791,Basic,Annual,327.82,UPI,False
C13792,Basic,Annual,397.64,Wallet,True
C13793,Standard,Annual,620.46,Net Banking,True
C13794,Standard,Annual,755.63,UPI,True
C13795,Basic,Monthly,302.87,UPI,False
C13796,Standard,Annual,817.58,Debit Card,False
C13797,Standard,Annual,745.39,UPI,False
C13798,Basic,Annual,390.79,Debit Card,False
C13799,Basic,Annual,338.24,Debit Card,True
C13800,Standard,Annual,707.38,UPI,True
C13801,Basic,Monthly,335.37,Credit Card,False
C13802,Premium,Annual,1366.7,Debit Card,True
C13803,Premium,Annual,1098.51,Debit Card,True
C13804,Premium,Monthly,1307.38,Net Banking,False
C13805,Basic,Monthly,354.92,Credit Card,True
C13806,Premium,Annual,1327.49,Debit Card,True
C13807,Basic,Annual,407.09,Net Banking,True
C13808,Basic,Monthly,383.69,Credit Card,False
C13809,Basic,Monthly,433.6,Wallet,False
C13810,Basic,Annual,382.14,Net Banking,True
C13811,Standard,Monthly,845.41,Debit Card,False
C13812,Standard,Annual,817.88,UPI,True
C13813,Basic,Monthly,407.13,Wallet,True
C13814,Standard,Monthly,862.12,UPI,True
C13815,Basic,Monthly,464.77,Credit Card,False
C13816,Standard,Monthly,758.55,Net Banking,False
C13817,Basic,Monthly,312.69,Credit Card,True
C13818,Premium,Monthly,1282.0,Credit Card,True
C13819,Premium,Monthly,1176.63,Net Banking,False
C13820,Standard,Monthly,761.03,Credit Card,False
C13821,Basic,Annual,428.43,UPI,True
C13822,Basic,Monthly,427.97,Debit Card,False
C13823,Premium,Annual,1335.76,UPI,True
C13824,Basic,Annual,434.85,Credit Card,False
C13825,Basic,Monthly,320.86,Debit Card,False
C13826,Basic,Annual,337.34,Debit Card,True
C13827,Standard,Monthly,788.16,Credit Card,False
C13828,Standard,Monthly,721.45,Debit Card,True
C13829,Premium,Monthly,1380.43,Debit Card,False
C13830,Basic,Monthly,323.98,Wallet,False
C13831,Basic,Annual,337.3,UPI,False
C13832,Premium,Monthly,1278.23,Debit Card,True
C13833,Premium,Monthly,1249.37,UPI,False
C13834,Basic,Annual,352.28,Wallet,True
C13835,Standard,Monthly,721.5,UPI,True
C13836,Basic,Annual,306.0,UPI,True
C13837,Premium,Monthly,1017.52,Debit Card,True
C13838,Basic,Monthly,317.99,Debit Card,False
C13839,Premium,Annual,1287.4,Credit Card,True
C13840,Standard,Monthly,858.11,UPI,True
C13841,Standard,Annual,677.07,Debit Card,True
C13842,Basic,Annual,305.79,UPI,True
C13843,Standard,Annual,811.59,Credit Card,True
C13844,Basic,Monthly,470.07,Debit Card,True
C13845,Basic,Monthly,326.63,Debit Card,False
C13846,Standard,Annual,714.72,Credit Card,False
C13847,Premium,Annual,1078.37,Credit Card,True
C13848,Standard,Monthly,630.91,Debit Card,False
C13849,Standard,Annual,793.45,UPI,True
C13850,Basic,Annual,492.51,UPI,False
C13851,Basic,Annual,434.63,Debit Card,True
C13852,Basic,Monthly,495.96,UPI,False
C13853,Standard,Monthly,729.32,UPI,False
C13854,Premium,Monthly,1447.93,UPI,False
C13855,Standard,Monthly,660.53,Credit Card,False
C13856,Basic,Monthly,322.58,Debit Card,False
C13857,Basic,Monthly,439.5,Credit Card,True
C13858,Standard,Annual,710.42,UPI,False
C13859,Basic,Monthly,362.54,UPI,False
C13860,Premium,Monthly,1334.64,UPI,False
C13861,Premium,Monthly,1165.74,Credit Card,True
C13862,Standard,Monthly,770.77,Credit Card,True
C13863,Basic,Monthly,358.89,Credit Card,False
C13864,Basic,Monthly,455.75,Debit Card,False
C13865,Basic,Monthly,361.48,Debit Card,True
C13866,Basic,Monthly,406.0,Credit Card,False
C13867,Basic,Monthly,303.64,UPI,True
C13868,Standard,Annual,836.52,Debit Card,True
C13869,Standard,Monthly,785.1,UPI,True
C13870,Basic,Monthly,337.45,UPI,True
C13871,Basic,Monthly,342.07,UPI,False
C13872,Basic,Monthly,351.5,Wallet,True
C13873,Basic,Annual,414.31,Credit Card,False
C13874,Premium,Monthly,1273.16,Credit Card,False
C13875,Basic,Annual,353.77,UPI,True
C13876,Basic,Annual,437.81,Debit Card,False
C13877,Basic,Monthly,476.81,Wallet,False
C13878,Premium,Annual,1020.76,Credit Card,True
C13879,Standard,Monthly,724.16,Credit Card,False
C13880,Basic,Monthly,417.7,UPI,False
C13881,Standard,Monthly,774.93,Credit Card,False
C13882,Standard,Monthly,604.86,Debit Card,False
C13883,Premium,Monthly,1104.28,Wallet,True
C13884,Basic,Monthly,311.37,Credit Card,False
C13885,Premium,Monthly,1283.48,UPI,False
C13886,Premium,Annual,1321.69,Debit Card,True
C13887,Premium,Monthly,1078.87,Debit Card,True
C13888,Standard,Annual,698.9,Credit Card,False
C13889,Standard,Annual,697.94,Credit Card,True
C13890,Basic,Monthly,462.96,Credit Card,False
C13891,Standard,Monthly,657.4,Wallet,False
C13892,Standard,Monthly,763.49,UPI,True
C13893,Standard,Monthly,833.88,UPI,False
C13894,Basic,Annual,464.92,Credit Card,True
C13895,Standard,Monthly,798.97,Credit Card,False
C13896,Premium,Annual,1148.76,UPI,True
C13897,Basic,Monthly,463.61,UPI,False
C13898,Premium,Annual,1370.08,Debit Card,False
C13899,Standard,Monthly,810.34,Debit Card,False
C13900,Premium,Monthly,1032.67,Debit Card,False
C13901,Basic,Monthly,307.65,Credit Card,True
C13902,Basic,Monthly,438.07,UPI,False
C13903,Premium,Annual,1471.4,Credit Card,False
C13904,Basic,Monthly,453.74,Debit Card,False
C13905,Premium,Monthly,1414.74,UPI,False
C13906,Standard,Monthly,762.49,Credit Card,False
C13907,Standard,Annual,690.38,UPI,True
C13908,Basic,Annual,434.55,Net Banking,True
C13909,Standard,Annual,812.59,Credit Card,True
C13910,Basic,Monthly,434.07,UPI,True
C13911,Basic,Monthly,488.34,Debit Card,False
C13912,Basic,Monthly,372.44,Credit Card,True
C13913,Basic,Annual,306.93,UPI,True
C13914,Premium,Annual,1453.22,UPI,False
C13915,Premium,Monthly,1079.25,UPI,True
C13916,Basic,Monthly,438.46,Net Banking,False
C13917,Standard,Monthly,860.96,Credit Card,True
C13918,Basic,Annual,361.03,UPI,False
C13919,Standard,Monthly,848.12,UPI,True
C13920,Premium,Annual,1165.03,Credit Card,True
C13921,Premium,Monthly,1396.13,Wallet,False
C13922,Basic,Monthly,312.97,Debit Card,True
C13923,Standard,Monthly,795.57,UPI,False
C13924,Basic,Monthly,434.43,UPI,True
C13925,Premium,Monthly,1244.71,UPI,True
C13926,Basic,Monthly,436.42,Credit Card,False
C13927,Standard,Annual,875.96,Credit Card,True
C13928,Standard,Annual,819.16,Credit Card,True
C13929,Standard,Monthly,887.39,UPI,False
C13930,Basic,Annual,388.72,Credit Card,True
C13931,Premium,Monthly,1263.15,UPI,False
C13932,Basic,Annual,351.75,Credit Card,True
C13933,Standard,Monthly,894.68,Credit Card,False
C13934,Basic,Annual,310.03,Debit Card,True
C13935,Basic,Monthly,370.72,UPI,False
C13936,Standard,Monthly,688.31,UPI,False
C13937,Basic,Monthly,376.3,Credit Card,False
C13938,Basic,Annual,482.54,Credit Card,True
C13939,Basic,Monthly,372.61,Wallet,True
C13940,Basic,Monthly,482.4,Credit Card,False
C13941,Standard,Monthly,726.0,UPI,False
C13942,Premium,Monthly,1426.38,UPI,True
C13943,Basic,Monthly,403.35,Credit Card,False
C13944,Basic,Annual,361.27,UPI,True
C13945,Basic,Monthly,388.87,Wallet,False
C13946,Basic,Annual,383.88,Net Banking,False
C13947,Standard,Monthly,676.97,UPI,False
C13948,Standard,Monthly,685.89,UPI,True
C13949,Basic,Monthly,336.29,Debit Card,True
C13950,Basic,Monthly,366.2,Debit Card,True
C13951,Basic,Annual,423.88,Debit Card,True
C13952,Premium,Monthly,1192.28,Wallet,True
C13953,Premium,Monthly,1355.16,Credit Card,True
C13954,Basic,Monthly,496.4,Debit Card,True
C13955,Basic,Monthly,374.42,Debit Card,True
C13956,Premium,Annual,1230.32,Debit Card,False
C13957,Premium,Monthly,1081.06,Credit Card,False
C13958,Basic,Annual,377.44,Credit Card,True
C13959,Basic,Monthly,444.37,Debit Card,False
C13960,Basic,Annual,342.48,UPI,False
C13961,Standard,Monthly,653.62,UPI,False
C13962,Basic,Monthly,374.27,Debit Card,False
C13963,Basic,Annual,462.73,UPI,False
C13964,Standard,Monthly,786.1,UPI,False
C13965,Basic,Monthly,490.52,Credit Card,False
C13966,Standard,Monthly,870.36,Credit Card,False
