customer_id,plan,contract_type,monthly_charges,tenure_months,monthly_usage_hours,support_tickets,auto_renewal,risk_score,risk_level
C12819,Premium,Annual,1482.4,22,7.4,5,True,2,Medium Risk
C12820,Basic,Monthly,332.76,10,33.2,3,False,4,High Risk
C12821,Premium,Monthly,1467.54,28,28.3,3,False,3,High Risk
C12823,Basic,Annual,376.82,23,11.2,4,False,3,High Risk
C12824,Basic,Annual,319.77,35,13.6,5,True,2,Medium Risk
C12825,Basic,Monthly,326.72,21,44.2,3,False,3,High Risk
C12828,Basic,Monthly,498.56,9,32.1,5,True,3,High Risk
C12829,Standard,Annual,613.71,34,53.6,2,True,0,Low Risk
C12830,Premium,Annual,1123.32,19,63.3,1,True,0,Low Risk
C12831,Premium,Annual,1144.73,34,40.2,3,False,2,Medium Risk
C12832,Basic,Monthly,320.89,17,30.3,3,False,3,High Risk
C12834,Standard,Monthly,862.8,26,39.8,4,True,2,Medium Risk
C12835,Basic,Monthly,358.49,5,46.1,3,False,4,High Risk
C12836,Premium,Annual,1170.84,11,41.3,2,True,1,Medium Risk
C12837,Standard,Annual,611.15,21,27.7,4,True,1,Medium Risk
C12838,Basic,Annual,332.39,26,58.7,1,True,0,Low Risk
C12839,Basic,Annual,452.72,24,30.7,4,True,1,Medium Risk
C12840,Standard,Monthly,838.81,25,48.1,2,False,2,Medium Risk
C12841,Basic,Monthly,320.42,8,23.2,4,False,4,High Risk
C12842,Basic,Annual,353.67,1,39.5,2,False,2,Medium Risk
C12843,Standard,Monthly,753.81,0,48.4,3,True,3,High Risk
C12844,Premium,Annual,1166.04,32,23.8,4,True,1,Medium Risk
C12845,Basic,Monthly,439.89,17,29.8,3,False,3,High Risk
C12846,Premium,Annual,1180.09,18,26.1,5,True,1,Medium Risk
C12848,Standard,Monthly,870.35,13,70.7,2,True,1,Medium Risk
C12849,Standard,Annual,889.15,35,23.4,4,False,2,Medium Risk
C12851,Premium,Monthly,1378.03,29,62.2,1,True,1,Medium Risk
C12852,Premium,Monthly,1434.65,5,46.8,3,True,3,High Risk
C12853,Basic,Monthly,340.9,16,40.2,3,False,3,High Risk
C12854,Basic,Monthly,336.06,5,46.5,3,True,3,High Risk
C12855,Standard,Monthly,881.2,6,9.8,5,True,4,High Risk
C12856,Basic,Monthly,313.91,5,48.5,3,False,4,High Risk
C12857,Basic,Annual,322.04,34,24.7,4,False,2,Medium Risk
C12859,Basic,Monthly,482.96,13,21.3,5,False,3,High Risk
C12860,Basic,Monthly,426.16,23,72.2,1,True,1,Medium Risk
C12861,Standard,Monthly,634.74,9,26.3,3,False,4,High Risk
C12862,Premium,Monthly,1388.32,9,76.8,0,False,3,High Risk
C12865,Basic,Monthly,461.37,10,43.6,2,True,2,Medium Risk
C12866,Premium,Annual,1440.17,27,74.8,3,True,1,Medium Risk
C12867,Premium,Annual,1210.66,31,37.3,4,False,2,Medium Risk
C12868,Standard,Monthly,769.81,10,56.6,2,True,2,Medium Risk
C12869,Basic,Annual,410.97,27,69.2,2,False,1,Medium Risk
C12870,Standard,Monthly,800.84,1,7.1,4,False,5,High Risk
C12871,Basic,Monthly,314.98,9,31.2,2,True,2,Medium Risk
C12872,Basic,Annual,347.45,15,49.9,3,True,1,Medium Risk
C12873,Standard,Monthly,822.2,22,40.3,3,False,3,High Risk
C12874,Standard,Monthly,800.19,7,49.6,3,False,4,High Risk
C12877,Premium,Annual,1449.91,33,54.7,1,False,1,Medium Risk
C12878,Basic,Monthly,310.78,12,15.6,5,False,4,High Risk
C12879,Basic,Monthly,463.32,1,16.8,4,True,4,High Risk
C12880,Standard,Monthly,659.94,1,51.9,2,False,3,High Risk
C12882,Standard,Annual,833.44,8,20.7,4,True,2,Medium Risk
C12883,Basic,Annual,379.07,20,48.3,2,True,0,Low Risk
C12884,Premium,Annual,1197.41,27,45.1,2,False,1,Medium Risk
C12885,Basic,Monthly,337.67,19,56.9,1,False,2,Medium Risk
C12886,Premium,Monthly,1463.71,8,34.6,3,False,4,High Risk
C12887,Standard,Monthly,706.33,11,49.7,2,False,3,High Risk
C12888,Basic,Monthly,421.5,28,44.0,1,True,1,Medium Risk
C12889,Basic,Annual,495.9,35,33.2,3,True,1,Medium Risk
C12891,Premium,Annual,1341.12,34,38.3,4,True,1,Medium Risk
C12892,Basic,Monthly,393.33,26,49.1,2,False,2,Medium Risk
C12893,Premium,Annual,1376.67,29,32.8,5,True,1,Medium Risk
C12894,Premium,Annual,1002.02,25,59.5,2,False,1,Medium Risk
C12895,Premium,Monthly,1418.56,25,28.1,4,True,2,Medium Risk
C12896,Basic,Monthly,359.87,14,17.1,5,False,4,High Risk
C12897,Basic,Monthly,394.33,8,60.4,1,False,3,High Risk
C12898,Standard,Monthly,767.88,29,26.6,4,True,2,Medium Risk
C12899,Standard,Monthly,705.19,15,39.7,3,True,2,Medium Risk
C12900,Premium,Annual,1429.38,10,64.8,1,True,1,Medium Risk
C12901,Standard,Monthly,669.48,9,80.0,0,False,3,High Risk
C12903,Basic,Annual,364.34,23,23.9,5,True,1,Medium Risk
C12904,Basic,Annual,471.74,27,74.1,2,False,1,Medium Risk
C12905,Standard,Annual,768.04,32,17.1,5,True,2,Medium Risk
C12907,Standard,Monthly,651.6,12,43.7,3,False,3,High Risk
C12908,Basic,Monthly,454.78,1,66.8,1,False,3,High Risk
C12910,Standard,Monthly,754.36,15,22.9,4,False,3,High Risk
C12912,Standard,Monthly,676.64,23,72.5,1,False,2,Medium Risk
C12913,Basic,Monthly,425.61,29,16.1,4,True,3,High Risk
C12915,Basic,Annual,480.55,19,31.9,3,False,2,Medium Risk
C12916,Premium,Annual,1453.04,33,64.8,1,True,0,Low Risk
C12917,Basic,Annual,455.84,19,16.3,4,False,3,High Risk
C12918,Standard,Monthly,607.04,10,55.0,3,False,4,High Risk
C12919,Basic,Monthly,304.45,8,49.5,3,False,4,High Risk
C12920,Basic,Annual,352.54,23,51.9,2,True,0,Low Risk
C12921,Basic,Monthly,344.89,3,54.0,3,True,3,High Risk
C12922,Basic,Monthly,377.98,10,29.0,5,False,4,High Risk
C12923,Standard,Annual,770.75,10,25.3,4,True,2,Medium Risk
C12924,Premium,Monthly,1263.99,8,39.1,4,False,4,High Risk
C12925,Standard,Annual,741.81,32,21.4,4,True,1,Medium Risk
C12926,Standard,Monthly,848.54,16,48.1,2,True,1,Medium Risk
C12927,Standard,Monthly,630.16,1,26.0,3,True,3,High Risk
C12929,Basic,Annual,350.07,24,32.2,4,False,2,Medium Risk
C12930,Basic,Annual,300.97,11,30.1,6,True,2,Medium Risk
C12931,Standard,Annual,876.31,28,20.4,4,False,2,Medium Risk
C12933,Basic,Annual,339.0,12,14.1,5,True,2,Medium Risk
C12934,Basic,Annual,390.35,36,76.6,0,True,0,Low Risk
C12935,Standard,Annual,706.74,21,40.5,6,False,2,Medium Risk
C12937,Standard,Annual,639.39,30,67.3,0,True,0,Low Risk
C12939,Basic,Monthly,460.46,2,48.3,2,False,3,High Risk
C12940,Basic,Monthly,480.42,15,75.4,0,True,1,Medium Risk
C12942,Premium,Monthly,1423.46,13,35.7,3,False,3,High Risk
C12943,Basic,Monthly,420.85,19,3.4,5,True,3,High Risk
C12944,Basic,Monthly,301.38,35,25.5,4,False,3,High Risk
C12945,Premium,Monthly,1412.01,35,39.1,4,False,3,High Risk
C12946,Standard,Annual,894.78,24,72.5,1,True,0,Low Risk
C12947,Premium,Monthly,1097.06,16,51.8,2,False,2,Medium Risk
C12950,Basic,Monthly,446.73,5,55.1,2,False,3,High Risk
C12952,Premium,Monthly,1477.87,28,20.8,5,False,3,High Risk
C12953,Standard,Monthly,673.7,12,33.1,3,False,3,High Risk
C12954,Standard,Monthly,763.98,24,24.8,4,False,3,High Risk
C12958,Basic,Monthly,429.92,6,53.3,2,False,3,High Risk
C12959,Basic,Monthly,449.42,10,35.1,3,False,4,High Risk
C12962,Standard,Annual,842.57,15,5.4,5,True,2,Medium Risk
C12963,Standard,Monthly,616.76,36,69.6,1,False,2,Medium Risk
C12964,Basic,Monthly,416.76,30,23.9,4,False,3,High Risk
C12965,Standard,Annual,693.78,19,23.3,5,True,1,Medium Risk
C12966,Standard,Annual,635.76,26,16.1,5,False,3,High Risk
C12967,Standard,Monthly,706.89,15,34.8,3,True,2,Medium Risk
C12969,Standard,Monthly,732.53,15,34.6,3,True,2,Medium Risk
C12970,Standard,Monthly,894.4,22,43.9,3,False,3,High Risk
C12971,Standard,Monthly,604.52,26,39.5,3,False,3,High Risk
C12973,Basic,Monthly,343.24,31,40.0,2,True,1,Medium Risk
C12974,Standard,Annual,747.53,28,61.6,2,True,0,Low Risk
C12975,Premium,Monthly,1227.3,26,54.2,1,False,2,Medium Risk
C12978,Basic,Monthly,412.39,12,23.0,6,True,2,Medium Risk
C12979,Standard,Annual,668.57,24,52.3,4,True,1,Medium Risk
C12981,Basic,Monthly,474.86,31,53.5,3,False,3,High Risk
C12982,Basic,Monthly,330.03,5,32.1,4,False,4,High Risk
C12983,Standard,Annual,712.08,30,67.1,1,True,0,Low Risk
C12984,Standard,Monthly,625.14,8,17.4,5,True,4,High Risk
C12985,Basic,Annual,470.96,23,26.4,3,True,1,Medium Risk
C12986,Standard,Monthly,661.78,15,35.0,3,False,3,High Risk
C12988,Premium,Monthly,1414.57,15,22.3,6,False,3,High Risk
C12991,Standard,Annual,856.43,17,34.6,3,True,1,Medium Risk
C12992,Basic,Annual,355.24,24,45.7,2,True,0,Low Risk
C12993,Basic,Annual,383.7,8,25.6,5,True,2,Medium Risk
C12994,Basic,Monthly,371.82,17,23.5,3,True,2,Medium Risk
C12995,Premium,Annual,1157.8,22,41.7,3,False,2,Medium Risk
C12996,Basic,Monthly,407.02,6,63.7,1,False,3,High Risk
C12997,Basic,Monthly,325.24,29,0.0,5,False,4,High Risk
C12999,Basic,Monthly,354.57,28,33.6,3,False,3,High Risk
C13000,Basic,Monthly,434.23,31,28.6,3,False,3,High Risk
C13001,Standard,Monthly,710.29,22,41.5,4,False,3,High Risk
C13002,Standard,Monthly,657.67,1,47.4,3,False,4,High Risk
C13003,Premium,Monthly,1130.5,29,59.5,2,False,2,Medium Risk
C13004,Basic,Monthly,385.71,23,9.1,5,False,4,High Risk
C13005,Standard,Annual,751.7,20,23.4,3,True,1,Medium Risk
C13006,Standard,Annual,869.7,12,49.9,2,True,0,Low Risk
C13007,Basic,Monthly,346.67,28,9.9,5,False,4,High Risk
C13011,Basic,Annual,402.26,31,21.6,3,True,1,Medium Risk
C13013,Standard,Monthly,845.29,29,26.7,3,True,2,Medium Risk
C13015,Basic,Monthly,421.72,6,39.1,3,True,3,High Risk
C13017,Basic,Monthly,377.56,22,26.7,4,False,3,High Risk
C13018,Standard,Monthly,794.46,33,47.8,2,False,2,Medium Risk
C13019,Standard,Annual,878.76,35,14.4,5,True,2,Medium Risk
C13021,Premium,Monthly,1468.49,29,64.9,3,False,3,High Risk
C13022,Basic,Monthly,410.48,4,8.3,4,True,4,High Risk
C13023,Basic,Annual,375.53,24,37.2,4,True,1,Medium Risk
C13024,Standard,Annual,740.85,16,16.9,4,True,2,Medium Risk
C13025,Basic,Annual,373.4,9,40.2,2,True,1,Medium Risk
C13026,Basic,Monthly,353.84,1,23.5,4,False,4,High Risk
C13027,Standard,Annual,624.16,25,18.5,7,True,2,Medium Risk
C13028,Standard,Annual,862.17,19,71.8,1,False,1,Medium Risk
C13030,Premium,Monthly,1415.05,32,18.5,4,True,3,High Risk
C13032,Basic,Annual,308.88,31,35.2,3,True,1,Medium Risk
C13033,Standard,Monthly,695.58,21,68.7,1,False,2,Medium Risk
C13034,Premium,Annual,1006.71,13,45.8,3,True,1,Medium Risk
C13035,Basic,Monthly,464.69,34,44.4,3,True,2,Medium Risk
C13036,Standard,Monthly,788.87,12,62.1,2,True,1,Medium Risk
C13038,Basic,Monthly,496.4,14,55.5,3,False,3,High Risk
C13040,Premium,Monthly,1246.6,9,26.1,3,False,4,High Risk
C13041,Standard,Monthly,847.63,1,47.7,2,True,2,Medium Risk
C13042,Basic,Monthly,389.38,29,49.0,1,False,2,Medium Risk
C13043,Standard,Annual,809.12,22,29.9,3,True,1,Medium Risk
C13044,Basic,Annual,301.49,26,49.5,3,True,1,Medium Risk
C13045,Standard,Monthly,707.69,26,76.2,1,True,1,Medium Risk
C13047,Basic,Annual,422.91,34,14.6,4,True,2,Medium Risk
C13048,Basic,Annual,420.73,23,24.1,5,True,1,Medium Risk
C13049,Basic,Monthly,358.55,0,55.4,1,False,3,High Risk
C13050,Standard,Annual,840.33,21,20.1,4,True,1,Medium Risk
C13052,Standard,Annual,845.59,24,33.7,3,True,1,Medium Risk
C13054,Standard,Monthly,685.66,15,39.4,3,False,3,High Risk
C13055,Basic,Annual,399.73,29,16.8,4,True,2,Medium Risk
C13056,Premium,Monthly,1193.54,14,52.1,2,False,2,Medium Risk
C13057,Basic,Monthly,404.46,26,58.9,3,False,3,High Risk
C13058,Standard,Monthly,889.73,18,21.4,3,True,2,Medium Risk
C13060,Premium,Annual,1396.68,16,41.6,2,False,1,Medium Risk
C13061,Basic,Monthly,451.71,30,44.5,2,True,1,Medium Risk
C13063,Standard,Monthly,849.3,2,81.9,0,False,3,High Risk
C13066,Basic,Monthly,299.5,5,52.5,2,False,3,High Risk
C13068,Standard,Monthly,706.17,14,50.8,2,False,2,Medium Risk
C13069,Basic,Annual,462.66,33,3.3,5,False,3,High Risk
C13070,Premium,Monthly,1359.57,33,15.9,4,False,4,High Risk
C13071,Premium,Monthly,1268.7,13,49.4,2,False,2,Medium Risk
C13072,Basic,Monthly,357.13,20,47.4,2,False,2,Medium Risk
C13074,Standard,Annual,774.62,13,42.8,3,True,1,Medium Risk
C13075,Basic,Monthly,475.75,20,50.1,3,False,3,High Risk
C13076,Basic,Monthly,310.24,7,54.9,1,True,2,Medium Risk
C13077,Basic,Monthly,423.3,0,51.9,3,False,4,High Risk
C13081,Basic,Monthly,323.87,23,8.4,5,False,4,High Risk
C13082,Basic,Monthly,391.51,22,14.8,4,True,3,High Risk
C13083,Standard,Monthly,796.92,11,31.5,4,True,3,High Risk
C13084,Premium,Monthly,1415.58,17,58.9,3,True,2,Medium Risk
C13086,Basic,Annual,391.9,10,42.5,4,True,2,Medium Risk
C13087,Standard,Monthly,641.89,18,13.6,4,True,3,High Risk
C13088,Basic,Monthly,418.14,1,46.6,2,False,3,High Risk
C13089,Basic,Monthly,380.8,8,13.7,4,False,5,High Risk
C13090,Basic,Annual,301.18,30,60.2,2,False,1,Medium Risk
C13091,Standard,Annual,786.17,22,43.6,2,True,0,Low Risk
C13092,Basic,Monthly,302.49,6,46.4,2,True,2,Medium Risk
C13093,Standard,Monthly,677.16,24,80.0,0,True,1,Medium Risk
C13094,Standard,Monthly,665.43,16,65.0,2,False,2,Medium Risk
C13095,Basic,Annual,399.21,23,42.4,3,True,1,Medium Risk
C13096,Standard,Monthly,717.43,33,37.4,4,False,3,High Risk
C13097,Basic,Monthly,479.0,11,55.0,3,False,4,High Risk
C13098,Standard,Monthly,828.46,23,17.8,4,False,4,High Risk
C13099,Basic,Monthly,400.99,19,32.6,4,True,2,Medium Risk
C13100,Basic,Monthly,470.33,10,37.7,3,True,3,High Risk
C13102,Basic,Monthly,314.35,25,17.2,4,False,4,High Risk
C13103,Standard,Annual,745.93,25,41.9,3,True,1,Medium Risk
C13104,Premium,Monthly,1197.61,1,26.2,3,False,4,High Risk
C13106,Standard,Monthly,814.52,5,43.4,2,True,2,Medium Risk
C13107,Basic,Monthly,441.1,3,45.7,2,False,3,High Risk
C13108,Standard,Monthly,834.05,10,30.1,3,False,4,High Risk
C13109,Standard,Monthly,721.19,26,41.7,3,True,2,Medium Risk
C13111,Basic,Annual,326.77,16,47.6,3,True,1,Medium Risk
C13113,Basic,Monthly,376.7,22,20.1,4,True,2,Medium Risk
C13114,Basic,Monthly,313.53,16,55.7,2,True,1,Medium Risk
C13115,Standard,Annual,702.96,29,59.2,1,True,0,Low Risk
C13116,Basic,Annual,463.61,18,46.3,2,True,0,Low Risk
C13117,Basic,Annual,396.85,26,70.6,1,True,0,Low Risk
C13118,Basic,Annual,333.89,25,60.7,1,True,0,Low Risk
C13119,Standard,Annual,758.65,20,37.0,3,False,2,Medium Risk
C13121,Basic,Monthly,422.19,13,72.5,2,True,1,Medium Risk
C13122,Basic,Annual,313.95,32,31.3,3,False,2,Medium Risk
C13123,Premium,Monthly,1442.13,14,12.2,4,False,4,High Risk
C13124,Basic,Annual,453.69,30,28.6,3,True,1,Medium Risk
C13126,Basic,Annual,442.82,35,9.4,4,True,2,Medium Risk
C13127,Standard,Monthly,810.14,22,61.6,3,True,2,Medium Risk
C13128,Standard,Monthly,761.06,14,56.1,1,False,2,Medium Risk
C13129,Basic,Annual,304.56,28,23.2,3,False,2,Medium Risk
C13130,Basic,Monthly,387.66,1,41.5,3,True,3,High Risk
C13131,Basic,Monthly,467.65,9,45.5,2,True,2,Medium Risk
C13133,Standard,Monthly,788.79,22,55.9,1,False,2,Medium Risk
C13134,Basic,Monthly,409.01,5,15.9,4,False,5,High Risk
C13135,Standard,Annual,863.02,31,51.5,3,True,1,Medium Risk
C13136,Basic,Monthly,471.15,11,9.1,5,False,5,High Risk
C13138,Basic,Annual,377.52,21,43.5,3,True,1,Medium Risk
C13139,Standard,Monthly,729.03,34,34.2,3,False,3,High Risk
C13140,Standard,Annual,830.54,0,43.4,2,True,1,Medium Risk
C13142,Premium,Monthly,1121.72,10,8.2,5,False,5,High Risk
C13143,Basic,Monthly,347.02,10,55.6,3,False,4,High Risk
C13144,Premium,Annual,1102.56,29,59.4,2,True,0,Low Risk
C13146,Basic,Monthly,427.7,15,15.4,5,False,4,High Risk
C13147,Basic,Annual,391.78,33,9.7,4,True,2,Medium Risk
C13149,Standard,Monthly,609.34,22,59.5,2,True,1,Medium Risk
C13150,Premium,Annual,1398.2,14,13.9,4,True,2,Medium Risk
C13151,Basic,Monthly,351.85,18,47.2,2,True,1,Medium Risk
C13152,Standard,Monthly,804.96,2,24.7,5,False,4,High Risk
C13155,Basic,Monthly,346.01,12,36.8,3,False,3,High Risk
C13158,Basic,Monthly,477.64,15,60.0,1,False,2,Medium Risk
C13159,Premium,Monthly,1339.62,30,49.4,2,True,1,Medium Risk
C13160,Basic,Monthly,446.04,9,17.4,4,True,4,High Risk
C13161,Premium,Monthly,1209.7,19,6.3,5,False,4,High Risk
C13162,Standard,Monthly,770.84,8,36.0,3,False,4,High Risk
C13163,Standard,Monthly,629.77,30,52.5,2,False,2,Medium Risk
C13166,Standard,Annual,821.21,21,39.1,3,True,1,Medium Risk
C13167,Basic,Monthly,439.88,17,35.4,4,False,3,High Risk
C13168,Basic,Monthly,397.35,1,61.1,1,False,3,High Risk
C13172,Basic,Monthly,445.3,15,35.0,3,True,2,Medium Risk
C13173,Basic,Monthly,348.47,20,41.8,3,False,3,High Risk
C13174,Standard,Monthly,870.79,12,25.9,5,True,2,Medium Risk
C13175,Basic,Monthly,317.89,27,61.3,3,False,3,High Risk
C13176,Standard,Monthly,861.0,24,37.4,3,False,3,High Risk
C13177,Basic,Monthly,386.8,21,28.0,4,False,3,High Risk
C13179,Basic,Monthly,401.36,26,68.5,1,True,1,Medium Risk
C13182,Standard,Monthly,737.23,5,49.9,2,False,3,High Risk
C13183,Basic,Monthly,495.87,17,41.8,2,False,2,Medium Risk
C13185,Standard,Monthly,860.38,19,45.3,5,False,3,High Risk
C13188,Basic,Monthly,299.98,0,14.6,4,False,5,High Risk
C13189,Basic,Monthly,408.49,21,32.2,3,False,3,High Risk
C13191,Standard,Annual,849.8,29,47.8,2,True,0,Low Risk
C13193,Standard,Monthly,670.75,32,54.2,2,False,2,Medium Risk
C13194,Standard,Monthly,868.5,18,15.4,4,True,3,High Risk
C13197,Premium,Annual,1313.42,26,50.6,2,False,1,Medium Risk
C13198,Basic,Annual,401.09,13,51.7,3,True,1,Medium Risk
C13200,Premium,Monthly,1060.35,12,42.3,3,True,2,Medium Risk
C13201,Basic,Monthly,377.75,13,47.9,2,False,2,Medium Risk
C13202,Basic,Monthly,410.26,32,61.6,1,False,2,Medium Risk
C13203,Basic,Monthly,459.71,3,73.3,0,False,3,High Risk
C13204,Premium,Monthly,1295.88,18,54.9,3,False,3,High Risk
C13205,Basic,Monthly,449.97,10,19.9,4,True,4,High Risk
C13206,Standard,Monthly,629.74,21,38.0,3,True,2,Medium Risk
C13207,Basic,Monthly,300.3,13,46.3,2,False,2,Medium Risk
C13208,Basic,Monthly,402.64,29,33.2,3,True,2,Medium Risk
C13210,Premium,Annual,1416.45,31,33.0,3,True,1,Medium Risk
C13211,Standard,Monthly,740.12,1,21.4,4,False,4,High Risk
C13212,Premium,Monthly,1183.01,8,36.0,3,False,4,High Risk
C13213,Basic,Monthly,376.05,25,27.3,3,False,3,High Risk
C13214,Standard,Monthly,618.32,27,66.7,4,False,3,High Risk
C13217,Basic,Annual,412.77,25,58.5,1,True,0,Low Risk
C13218,Standard,Monthly,867.72,8,14.0,5,False,5,High Risk
C13220,Standard,Annual,745.28,30,58.0,2,True,0,Low Risk
C13221,Basic,Monthly,406.22,1,54.0,3,False,4,High Risk
C13223,Basic,Annual,470.74,31,22.6,3,True,1,Medium Risk
C13224,Standard,Annual,627.53,21,16.0,4,False,3,High Risk
C13225,Standard,Monthly,607.42,23,39.9,4,True,2,Medium Risk
C13227,Basic,Monthly,458.81,19,37.1,3,True,2,Medium Risk
C13229,Basic,Monthly,334.73,35,33.6,3,False,3,High Risk
C13230,Premium,Monthly,1484.99,13,45.8,2,False,2,Medium Risk
C13231,Premium,Annual,1254.56,6,17.5,4,True,3,High Risk
C13232,Premium,Monthly,1388.21,20,42.0,3,True,2,Medium Risk
C13233,Basic,Annual,339.98,16,51.4,2,True,0,Low Risk
C13235,Standard,Annual,831.92,23,7.8,7,True,2,Medium Risk
C13236,Basic,Monthly,396.78,27,8.3,6,False,4,High Risk
C13238,Basic,Monthly,403.92,20,38.3,3,False,3,High Risk
C13240,Premium,Monthly,1130.2,21,64.0,2,False,2,Medium Risk
C13241,Standard,Monthly,667.01,12,78.4,0,True,1,Medium Risk
C13242,Basic,Monthly,352.03,24,55.3,1,True,1,Medium Risk
C13244,Basic,Monthly,332.06,30,32.8,5,True,2,Medium Risk
C13246,Standard,Monthly,864.85,18,14.5,4,True,3,High Risk
C13247,Basic,Annual,369.98,22,66.5,1,True,0,Low Risk
C13248,Standard,Annual,713.23,29,40.5,2,True,0,Low Risk
C13250,Basic,Monthly,449.47,8,33.5,3,False,4,High Risk
C13251,Basic,Monthly,326.78,27,68.9,2,False,2,Medium Risk
C13252,Standard,Monthly,737.08,4,10.4,4,True,4,High Risk
C13253,Basic,Monthly,448.01,5,80.4,5,False,4,High Risk
C13254,Standard,Annual,881.34,30,77.2,1,True,0,Low Risk
C13255,Basic,Monthly,445.83,17,38.5,2,False,2,Medium Risk
C13256,Standard,Monthly,808.96,10,46.8,3,True,3,High Risk
C13257,Basic,Monthly,317.11,14,38.2,4,False,3,High Risk
C13259,Premium,Annual,1176.52,33,49.3,2,True,0,Low Risk
C13260,Standard,Monthly,599.1,22,30.9,3,False,3,High Risk
C13262,Premium,Annual,1327.91,31,55.7,2,True,0,Low Risk
C13263,Basic,Monthly,447.11,33,17.3,4,False,4,High Risk
C13264,Standard,Monthly,816.19,24,43.0,2,True,1,Medium Risk
C13265,Standard,Annual,683.32,25,29.1,3,True,1,Medium Risk
C13267,Basic,Monthly,468.81,33,29.6,4,False,3,High Risk
C13268,Basic,Monthly,362.23,9,28.6,4,False,4,High Risk
C13269,Premium,Monthly,1163.0,26,43.6,2,True,1,Medium Risk
C13273,Standard,Monthly,879.92,31,57.8,1,False,2,Medium Risk
C13274,Premium,Monthly,1467.15,5,34.9,5,False,4,High Risk
C13275,Basic,Annual,438.43,35,28.1,3,True,1,Medium Risk
C13276,Basic,Monthly,330.74,1,11.7,4,True,4,High Risk
C13278,Standard,Monthly,813.63,25,2.5,7,True,3,High Risk
C13280,Basic,Annual,309.78,30,60.8,1,True,0,Low Risk
C13281,Basic,Monthly,337.83,13,65.9,1,True,1,Medium Risk
C13282,Premium,Monthly,1291.92,29,25.1,4,False,3,High Risk
C13283,Premium,Monthly,1453.64,34,29.9,3,False,3,High Risk
C13284,Standard,Annual,699.33,18,67.5,2,True,0,Low Risk
C13285,Standard,Monthly,757.11,25,63.8,1,False,2,Medium Risk
C13286,Basic,Annual,381.04,14,33.5,3,True,1,Medium Risk
C13288,Premium,Annual,1277.63,34,5.2,5,True,2,Medium Risk
C13289,Basic,Monthly,490.32,21,7.7,4,False,4,High Risk
C13290,Basic,Monthly,435.23,22,60.4,1,True,1,Medium Risk
C13291,Basic,Monthly,444.17,25,24.6,3,True,2,Medium Risk
C13292,Basic,Monthly,407.8,21,55.9,4,True,2,Medium Risk
C13293,Basic,Monthly,467.48,17,56.8,2,True,1,Medium Risk
C13294,Basic,Monthly,326.03,24,38.4,2,True,1,Medium Risk
C13296,Premium,Monthly,1267.42,13,6.0,4,True,3,High Risk
C13298,Basic,Monthly,342.91,3,26.9,4,True,3,High Risk
C13299,Basic,Annual,345.47,20,33.0,4,True,1,Medium Risk
C13302,Basic,Monthly,480.94,19,41.6,3,False,3,High Risk
C13303,Basic,Annual,486.05,26,31.9,3,True,1,Medium Risk
C13304,Standard,Monthly,759.56,1,64.1,1,True,2,Medium Risk
C13305,Basic,Annual,302.35,7,56.3,2,False,2,Medium Risk
C13306,Standard,Monthly,858.55,9,30.1,3,False,4,High Risk
C13307,Standard,Monthly,664.76,1,42.6,3,False,4,High Risk
C13308,Basic,Monthly,364.42,29,55.7,1,True,1,Medium Risk
C13309,Basic,Monthly,396.35,21,66.1,2,False,2,Medium Risk
C13310,Basic,Monthly,414.64,13,45.4,4,True,2,Medium Risk
C13311,Standard,Annual,605.67,9,78.6,1,True,1,Medium Risk
C13312,Basic,Monthly,320.7,35,48.1,2,False,2,Medium Risk
C13313,Standard,Annual,828.28,19,41.9,3,True,1,Medium Risk
C13314,Standard,Annual,743.83,24,51.8,2,True,0,Low Risk
C13315,Basic,Monthly,460.12,6,59.7,3,True,3,High Risk
C13316,Basic,Annual,311.19,24,6.0,7,True,2,Medium Risk
C13319,Premium,Annual,1079.02,35,24.5,5,True,1,Medium Risk
C13320,Standard,Monthly,709.89,27,40.9,2,False,2,Medium Risk
C13322,Standard,Monthly,614.21,26,53.5,2,True,1,Medium Risk
C13323,Premium,Monthly,1109.69,34,71.1,0,False,2,Medium Risk
C13324,Standard,Monthly,701.28,22,22.5,4,False,3,High Risk
C13326,Premium,Monthly,1433.27,22,48.9,2,True,1,Medium Risk
C13328,Premium,Annual,1166.31,17,33.1,3,True,1,Medium Risk
C13329,Basic,Monthly,492.89,15,9.9,5,True,3,High Risk
C13330,Premium,Annual,1367.26,31,52.5,1,True,0,Low Risk
C13331,Basic,Annual,355.83,35,73.9,2,False,1,Medium Risk
C13332,Standard,Monthly,755.87,26,55.9,4,True,2,Medium Risk
C13333,Standard,Monthly,756.38,1,32.8,3,False,4,High Risk
